order_id,order_date,channel,campaign,customer_type,device,region,product_name,category,quantity,unit_price,gross_item_revenue,discount_amount,shipping_revenue,tax_amount,net_revenue,cogs,shipping_cost,payment_fees,refund_amount,is_refunded
ORD113775,2026-08-10,Email/SMS,Flow - Welcome Series,Returning,Mobile,South,The Essentials Bundle,Bundles & Sets,1,98.0,98.0,10.06,0.0,0.0,87.94,38.0,8.87,2.85,0.0,False
ORD113776,2026-08-10,Email/SMS,Flow - Welcome Series,Returning,Desktop,South,Vitamin C Brightening Serum,Serums,1,48.0,48.0,0.0,6.95,0.0,54.95,12.0,8.43,1.89,0.0,False
ORD113777,2026-08-10,Google Ads,Search - Nonbrand Skincare,New,Desktop,Northeast,Hyaluronic Moisture Serum,Serums,1,42.0,42.0,5.18,6.95,0.0,43.77,10.5,8.95,1.57,21.88,True
ORD113778,2026-08-10,Direct,(direct),New,Mobile,South,Clay Detox Mask,Masks,1,28.0,28.0,3.84,6.95,0.0,31.11,8.4,8.25,1.2,0.0,False
ORD113779,2026-08-10,Email/SMS,Campaign - Monthly Newsletter,Returning,Mobile,West,Mineral Sunscreen SPF 40,Sunscreen,1,32.0,32.0,0.0,6.95,0.0,38.95,9.6,6.67,1.43,0.0,False
ORD113780,2026-08-10,Direct,(direct),New,Desktop,Northeast,Daily Barrier Moisturizer,Moisturizers,1,38.0,38.0,0.0,6.95,0.0,44.95,11.4,9.69,1.6,0.0,False
ORD113781,2026-08-10,Organic Search,(organic),New,Mobile,West,Mineral Sunscreen SPF 40,Sunscreen,1,32.0,32.0,0.0,6.95,2.5,41.45,9.6,7.01,1.5,0.0,False
ORD113782,2026-08-10,Organic Social,(organic social),New,Desktop,Midwest,Vitamin C Brightening Serum,Serums,1,48.0,48.0,7.92,6.95,0.0,47.03,12.0,8.07,1.66,0.0,False
ORD113783,2026-08-10,Meta Ads,Prospecting - Lookalike 1%,New,Desktop,Midwest,Daily Barrier Moisturizer,Moisturizers,1,38.0,38.0,0.0,6.95,0.0,44.95,11.4,8.74,1.6,0.0,False
ORD113784,2026-08-10,Meta Ads,Retargeting - Cart Abandon,New,Mobile,West,Glow Ritual Bundle (5-Piece),Bundles & Sets,1,145.0,145.0,0.0,0.0,0.0,145.0,61.0,8.06,4.5,0.0,False
ORD113785,2026-08-10,Organic Search,(organic),New,Mobile,Northeast,Hyaluronic Moisture Serum,Serums,1,42.0,42.0,0.0,6.95,0.0,48.95,10.5,9.74,1.72,0.0,False
ORD113786,2026-08-10,Google Ads,PMax - Skincare Prospecting,New,Tablet,West,Clarify Foaming Cleanser,Cleansers,1,22.0,22.0,0.0,6.95,0.0,28.95,6.6,6.99,1.14,0.0,False
ORD113787,2026-08-10,Email/SMS,Flow - Abandoned Cart,Returning,Desktop,Midwest,Mineral Sunscreen SPF 40,Sunscreen,1,32.0,32.0,0.0,6.95,0.0,38.95,9.6,7.56,1.43,0.0,False
ORD113788,2026-08-10,Email/SMS,Flow - Abandoned Cart,Returning,Mobile,South,Daily Barrier Moisturizer,Moisturizers,4,38.0,152.0,16.7,0.0,0.0,135.3,45.6,8.87,4.22,0.0,False
ORD113789,2026-08-10,Email/SMS,Flow - Post Purchase Winback,Returning,Desktop,Midwest,Vitamin C Brightening Serum,Serums,1,48.0,48.0,0.0,6.95,3.45,58.400000000000006,12.0,8.51,1.99,0.0,False
ORD113790,2026-08-11,Meta Ads,Retargeting - Cart Abandon,New,Desktop,West,Retinol Renewal Serum,Serums,2,56.0,112.0,0.0,0.0,0.0,112.0,31.36,7.87,3.55,0.0,False
ORD113791,2026-08-11,Meta Ads,Retargeting - Cart Abandon,New,Mobile,South,Gentle Hydra Cleanser,Cleansers,1,24.0,24.0,4.7,6.95,1.72,27.97,7.2,8.09,1.11,0.0,False
ORD113792,2026-08-11,Direct,(direct),New,Mobile,Midwest,Overnight Repair Cream,Moisturizers,4,52.0,208.0,0.0,0.0,14.65,222.65,66.56,7.49,6.76,0.0,False
ORD113793,2026-08-11,Organic Search,(organic),New,Desktop,West,Gentle Hydra Cleanser,Cleansers,2,24.0,48.0,0.0,6.95,0.0,54.95,14.4,7.49,1.89,0.0,False
ORD113794,2026-08-11,Organic Search,(organic),New,Desktop,West,Vitamin C Brightening Serum,Serums,3,48.0,144.0,0.0,0.0,10.78,154.78,36.0,7.49,4.79,0.0,False
ORD113795,2026-08-11,Email/SMS,Flow - Post Purchase Winback,New,Mobile,West,Vitamin C Brightening Serum,Serums,2,48.0,96.0,15.41,0.0,5.03,85.62,24.0,7.06,2.78,0.0,False
ORD113796,2026-08-11,Unattributed,(not set),Returning,Desktop,West,Hyaluronic Moisture Serum,Serums,1,42.0,42.0,0.0,6.95,0.0,48.95,10.5,6.51,1.72,0.0,False
ORD113797,2026-08-11,Email/SMS,Flow - Post Purchase Winback,Returning,Mobile,Midwest,Clay Detox Mask,Masks,4,28.0,112.0,0.0,0.0,0.0,112.0,33.6,7.47,3.55,0.0,False
ORD113798,2026-08-11,Organic Search,(organic),New,Desktop,West,Clarify Foaming Cleanser,Cleansers,1,22.0,22.0,0.0,6.95,1.78,30.73,6.6,7.47,1.19,0.0,False
ORD113799,2026-08-11,Email/SMS,Flow - Abandoned Cart,Returning,Mobile,Midwest,Overnight Repair Cream,Moisturizers,2,52.0,104.0,11.07,0.0,0.0,92.93,33.28,8.18,2.99,0.0,False
ORD113800,2026-08-11,Organic Search,(organic),Returning,Desktop,Northeast,The Essentials Bundle,Bundles & Sets,1,98.0,98.0,0.0,0.0,7.71,105.71,38.0,7.81,3.37,0.0,False
ORD113801,2026-08-11,Direct,(direct),New,Mobile,West,Vitamin C Brightening Serum,Serums,2,48.0,96.0,0.0,0.0,0.0,96.0,24.0,7.91,3.08,0.0,False
ORD113802,2026-08-11,Google Ads,Search - Nonbrand Skincare,New,Mobile,Northeast,Clay Detox Mask,Masks,1,28.0,28.0,0.0,6.95,2.22,37.17,8.4,9.19,1.38,0.0,False
ORD113803,2026-08-11,Direct,(direct),New,Mobile,West,Overnight Repair Cream,Moisturizers,1,52.0,52.0,0.0,6.95,3.84,62.790000000000006,16.64,7.72,2.12,0.0,False
ORD113804,2026-08-11,Organic Social,(organic social),New,Mobile,West,Retinol Renewal Serum,Serums,1,56.0,56.0,0.0,6.95,5.29,68.24000000000001,15.68,6.87,2.28,0.0,False
ORD113805,2026-08-11,Google Ads,Search - Nonbrand Skincare,New,Mobile,West,Vitamin C Brightening Serum,Serums,1,48.0,48.0,0.0,6.95,0.0,54.95,12.0,6.58,1.89,0.0,False
ORD113806,2026-08-11,Direct,(direct),Returning,Mobile,Midwest,Mineral Sunscreen SPF 40,Sunscreen,1,32.0,32.0,4.38,6.95,2.38,36.95,9.6,8.94,1.37,36.95,True
ORD113807,2026-08-11,Organic Search,(organic),New,Mobile,South,Retinol Renewal Serum,Serums,1,56.0,56.0,0.0,6.95,0.0,62.95,15.68,8.02,2.13,0.0,False
ORD113808,2026-08-11,Organic Search,(organic),Returning,Desktop,South,Hyaluronic Moisture Serum,Serums,1,42.0,42.0,0.0,6.95,3.41,52.36,10.5,8.33,1.82,0.0,False
ORD113809,2026-08-11,Meta Ads,Prospecting - Broad,Returning,Mobile,South,The Essentials Bundle,Bundles & Sets,1,98.0,98.0,0.0,0.0,9.03,107.03,38.0,7.75,3.4,0.0,False
ORD113810,2026-08-11,Email/SMS,Flow - Welcome Series,New,Desktop,Northeast,Vitamin C Brightening Serum,Serums,2,48.0,96.0,0.0,0.0,0.0,96.0,24.0,8.85,3.08,0.0,False
ORD113811,2026-08-11,Meta Ads,Prospecting - Broad,New,Mobile,Northeast,The Essentials Bundle,Bundles & Sets,1,98.0,98.0,0.0,0.0,0.0,98.0,38.0,9.04,3.14,0.0,False
ORD113812,2026-08-11,Meta Ads,Retargeting - Engaged 30d,New,Mobile,Midwest,The Essentials Bundle,Bundles & Sets,2,98.0,196.0,25.24,0.0,0.0,170.76,76.0,8.42,5.25,0.0,False
ORD113813,2026-08-11,Email/SMS,Flow - Abandoned Cart,Returning,Mobile,West,Vitamin C Brightening Serum,Serums,1,48.0,48.0,4.41,6.95,4.43,54.970000000000006,12.0,7.03,1.89,0.0,False
ORD113814,2026-08-11,Meta Ads,Retargeting - Engaged 30d,New,Desktop,South,Retinol Renewal Serum,Serums,1,56.0,56.0,0.0,6.95,0.0,62.95,15.68,8.76,2.13,0.0,False
ORD113815,2026-08-11,Organic Search,(organic),New,Mobile,West,Daily Barrier Moisturizer,Moisturizers,1,38.0,38.0,3.92,6.95,0.0,41.03,11.4,8.06,1.49,0.0,False
ORD113816,2026-08-11,Organic Search,(organic),New,Mobile,South,Hyaluronic Moisture Serum,Serums,1,42.0,42.0,5.88,6.95,0.0,43.07,10.5,8.75,1.55,0.0,False
ORD113817,2026-08-11,Email/SMS,Flow - Post Purchase Winback,Returning,Mobile,Northeast,Daily Barrier Moisturizer,Moisturizers,2,38.0,76.0,0.0,0.0,0.0,76.0,22.8,8.14,2.5,38.0,True
ORD113818,2026-08-11,Email/SMS,Flow - Abandoned Cart,Returning,Tablet,South,Hyaluronic Moisture Serum,Serums,1,42.0,42.0,4.74,6.95,3.46,47.67,10.5,8.45,1.68,0.0,False
ORD113819,2026-08-11,Organic Search,(organic),New,Desktop,West,Hyaluronic Moisture Serum,Serums,2,42.0,84.0,0.0,0.0,0.0,84.0,21.0,8.15,2.74,42.0,True
ORD113820,2026-08-11,Direct,(direct),Returning,Mobile,South,Vitamin C Brightening Serum,Serums,1,48.0,48.0,9.37,6.95,4.25,49.830000000000005,12.0,7.08,1.75,0.0,False
ORD113821,2026-08-11,Direct,(direct),Returning,Tablet,West,Hyaluronic Moisture Serum,Serums,1,42.0,42.0,6.17,6.95,0.0,42.78,10.5,6.72,1.54,0.0,False
ORD113822,2026-08-11,Google Ads,Shopping - Bestsellers,New,Desktop,South,Gentle Hydra Cleanser,Cleansers,1,24.0,24.0,1.94,6.95,2.43,31.439999999999998,7.2,7.15,1.21,0.0,False
ORD113823,2026-08-11,Meta Ads,Prospecting - Broad,New,Mobile,South,Overnight Repair Cream,Moisturizers,1,52.0,52.0,0.0,6.95,3.97,62.92,16.64,8.18,2.12,0.0,False
ORD113824,2026-08-11,Google Ads,Shopping - Bestsellers,New,Mobile,Midwest,Vitamin C Brightening Serum,Serums,3,48.0,144.0,18.39,0.0,9.71,135.32,36.0,8.35,4.22,0.0,False
ORD113825,2026-08-11,Direct,(direct),New,Mobile,Northeast,The Essentials Bundle,Bundles & Sets,1,98.0,98.0,0.0,0.0,0.0,98.0,38.0,8.69,3.14,0.0,False
ORD113826,2026-08-11,Organic Search,(organic),New,Desktop,West,Daily Barrier Moisturizer,Moisturizers,1,38.0,38.0,0.0,6.95,3.73,48.68,11.4,7.84,1.71,0.0,False
ORD113827,2026-08-11,Google Ads,Search - Brand,New,Mobile,Northeast,Mineral Sunscreen SPF 40,Sunscreen,2,32.0,64.0,5.64,6.95,4.31,69.62,19.2,9.58,2.32,0.0,False
ORD113828,2026-08-12,Direct,(direct),Returning,Mobile,West,Vitamin C Brightening Serum,Serums,1,48.0,48.0,5.29,6.95,2.76,52.42,12.0,6.64,1.82,0.0,False
ORD113829,2026-08-12,Google Ads,Search - Nonbrand Skincare,New,Mobile,West,Hyaluronic Moisture Serum,Serums,1,42.0,42.0,0.0,6.95,0.0,48.95,10.5,7.15,1.72,0.0,False
ORD113830,2026-08-12,Meta Ads,Prospecting - Lookalike 1%,New,Mobile,West,Retinol Renewal Serum,Serums,1,56.0,56.0,6.51,6.95,0.0,56.440000000000005,15.68,8.18,1.94,0.0,False
ORD113831,2026-08-12,Organic Search,(organic),New,Desktop,Midwest,Bright Eyes Depuffing Cream,Eye Care,1,34.0,34.0,0.0,6.95,2.9,43.85,10.88,8.88,1.57,0.0,False
ORD113832,2026-08-12,Unattributed,(not set),New,Mobile,Northeast,Retinol Renewal Serum,Serums,4,56.0,224.0,0.0,0.0,18.87,242.87,62.72,8.51,7.34,0.0,False
ORD113833,2026-08-12,Organic Search,(organic),Returning,Desktop,West,Gentle Hydra Cleanser,Cleansers,2,24.0,48.0,0.0,6.95,0.0,54.95,14.4,8.31,1.89,0.0,False
ORD113834,2026-08-12,Direct,(direct),New,Mobile,South,Bright Eyes Depuffing Cream,Eye Care,1,34.0,34.0,3.14,6.95,2.81,40.620000000000005,10.88,7.31,1.48,0.0,False
ORD113835,2026-08-12,Direct,(direct),Returning,Mobile,Midwest,Retinol Renewal Serum,Serums,1,56.0,56.0,7.64,6.95,3.83,59.14,15.68,7.82,2.02,0.0,False
ORD113836,2026-08-12,Email/SMS,Flow - Welcome Series,Returning,Mobile,South,Bright Eyes Depuffing Cream,Eye Care,1,34.0,34.0,0.0,6.95,3.5,44.45,10.88,7.01,1.59,0.0,False
ORD113837,2026-08-12,Google Ads,Search - Brand,Returning,Desktop,West,Gentle Hydra Cleanser,Cleansers,1,24.0,24.0,0.0,6.95,1.72,32.67,7.2,6.75,1.25,0.0,False
ORD113838,2026-08-12,Meta Ads,Retargeting - Engaged 30d,New,Mobile,Midwest,Gentle Hydra Cleanser,Cleansers,1,24.0,24.0,2.46,6.95,1.7,30.189999999999998,7.2,9.2,1.18,0.0,False
ORD113839,2026-08-12,Organic Search,(organic),Returning,Mobile,West,Gentle Hydra Cleanser,Cleansers,1,24.0,24.0,2.59,6.95,0.0,28.36,7.2,6.71,1.12,0.0,False
ORD113840,2026-08-12,Direct,(direct),Returning,Desktop,Northeast,Mineral Sunscreen SPF 40,Sunscreen,1,32.0,32.0,0.0,6.95,2.74,41.690000000000005,9.6,8.43,1.51,0.0,False
ORD113841,2026-08-12,Meta Ads,Prospecting - Lookalike 1%,New,Mobile,South,Vitamin C Brightening Serum,Serums,1,48.0,48.0,6.27,6.95,0.0,48.68000000000001,12.0,7.67,1.71,0.0,False
ORD113842,2026-08-12,Organic Search,(organic),Returning,Desktop,Midwest,Gentle Hydra Cleanser,Cleansers,1,24.0,24.0,0.0,6.95,2.05,33.0,7.2,7.41,1.26,0.0,False
ORD113843,2026-08-12,Direct,(direct),Returning,Mobile,South,Clay Detox Mask,Masks,1,28.0,28.0,0.0,6.95,0.0,34.95,8.4,7.4,1.31,0.0,False
ORD113844,2026-08-12,Organic Search,(organic),New,Desktop,West,Vitamin C Brightening Serum,Serums,1,48.0,48.0,0.0,6.95,5.09,60.040000000000006,12.0,6.66,2.04,0.0,False
ORD113845,2026-08-12,Meta Ads,Prospecting - Broad,New,Desktop,Midwest,Glow Ritual Bundle (5-Piece),Bundles & Sets,1,145.0,145.0,0.0,0.0,0.0,145.0,61.0,7.61,4.5,0.0,False
ORD113846,2026-08-12,Google Ads,Search - Brand,New,Desktop,South,The Essentials Bundle,Bundles & Sets,1,98.0,98.0,0.0,0.0,0.0,98.0,38.0,7.26,3.14,0.0,False
ORD113847,2026-08-12,Unattributed,(not set),Returning,Desktop,West,Daily Barrier Moisturizer,Moisturizers,1,38.0,38.0,0.0,6.95,0.0,44.95,11.4,7.26,1.6,0.0,False
ORD113848,2026-08-12,Email/SMS,Campaign - Monthly Newsletter,Returning,Mobile,Midwest,The Essentials Bundle,Bundles & Sets,2,98.0,196.0,0.0,0.0,0.0,196.0,76.0,8.98,5.98,0.0,False
ORD113849,2026-08-12,Direct,(direct),Returning,Mobile,Northeast,Hyaluronic Moisture Serum,Serums,1,42.0,42.0,5.88,6.95,0.0,43.07,10.5,8.29,1.55,0.0,False
ORD113850,2026-08-12,Direct,(direct),Returning,Mobile,West,Retinol Renewal Serum,Serums,1,56.0,56.0,0.0,6.95,0.0,62.95,15.68,7.38,2.13,0.0,False
ORD113851,2026-08-12,Organic Search,(organic),Returning,Mobile,West,Hyaluronic Moisture Serum,Serums,1,42.0,42.0,0.0,6.95,3.45,52.400000000000006,10.5,6.69,1.82,0.0,False
ORD113852,2026-08-12,Meta Ads,Retargeting - Cart Abandon,New,Desktop,South,Clay Detox Mask,Masks,2,28.0,56.0,0.0,6.95,0.0,62.95,16.8,6.96,2.13,0.0,False
ORD113853,2026-08-12,Organic Social,(organic social),New,Mobile,Midwest,Hyaluronic Moisture Serum,Serums,2,42.0,84.0,0.0,0.0,0.0,84.0,21.0,8.88,2.74,0.0,False
ORD113854,2026-08-12,Organic Search,(organic),Returning,Tablet,West,Daily Barrier Moisturizer,Moisturizers,1,38.0,38.0,0.0,6.95,0.0,44.95,11.4,6.93,1.6,0.0,False
ORD113855,2026-08-12,Google Ads,Search - Nonbrand Skincare,New,Mobile,Northeast,Gentle Hydra Cleanser,Cleansers,1,24.0,24.0,0.0,6.95,0.0,30.95,7.2,8.62,1.2,0.0,False
ORD113856,2026-08-12,Direct,(direct),Returning,Mobile,South,Overnight Repair Cream,Moisturizers,1,52.0,52.0,0.0,6.95,0.0,58.95,16.64,7.85,2.01,0.0,False
ORD113857,2026-08-12,Google Ads,Search - Nonbrand Skincare,New,Mobile,Midwest,Hyaluronic Moisture Serum,Serums,1,42.0,42.0,0.0,6.95,0.0,48.95,10.5,7.45,1.72,0.0,False
ORD113858,2026-08-12,Email/SMS,Flow - Abandoned Cart,New,Desktop,Northeast,Vitamin C Brightening Serum,Serums,1,48.0,48.0,0.0,6.95,0.0,54.95,12.0,8.17,1.89,0.0,False
ORD113859,2026-08-12,Organic Search,(organic),New,Mobile,South,Overnight Repair Cream,Moisturizers,1,52.0,52.0,0.0,6.95,4.05,63.0,16.64,8.69,2.13,0.0,False
ORD113860,2026-08-12,Direct,(direct),New,Desktop,West,Mineral Sunscreen SPF 40,Sunscreen,1,32.0,32.0,0.0,6.95,2.86,41.81,9.6,6.98,1.51,0.0,False
ORD113861,2026-08-12,Meta Ads,Prospecting - Broad,New,Mobile,West,Mineral Sunscreen SPF 40,Sunscreen,2,32.0,64.0,0.0,6.95,4.97,75.92,19.2,8.32,2.5,0.0,False
ORD113862,2026-08-12,Organic Search,(organic),Returning,Desktop,West,Gentle Hydra Cleanser,Cleansers,1,24.0,24.0,0.0,6.95,0.0,30.95,7.2,8.42,1.2,0.0,False
ORD113863,2026-08-12,Direct,(direct),New,Desktop,South,The Essentials Bundle,Bundles & Sets,1,98.0,98.0,0.0,0.0,9.28,107.28,38.0,8.22,3.41,0.0,False
ORD113864,2026-08-12,Email/SMS,Flow - Post Purchase Winback,New,Mobile,South,Daily Barrier Moisturizer,Moisturizers,2,38.0,76.0,0.0,0.0,4.27,80.27,22.8,8.06,2.63,0.0,False
ORD113865,2026-08-12,Meta Ads,Prospecting - Lookalike 1%,New,Mobile,Northeast,Clay Detox Mask,Masks,1,28.0,28.0,0.0,6.95,0.0,34.95,8.4,8.25,1.31,0.0,False
ORD113866,2026-08-12,Google Ads,PMax - Skincare Prospecting,New,Desktop,Northeast,Retinol Renewal Serum,Serums,3,56.0,168.0,0.0,0.0,12.7,180.7,47.04,9.56,5.54,180.7,True
ORD113867,2026-08-13,Direct,(direct),Returning,Desktop,South,Gentle Hydra Cleanser,Cleansers,1,24.0,24.0,0.0,6.95,0.0,30.95,7.2,7.12,1.2,0.0,False
ORD113868,2026-08-13,Direct,(direct),New,Mobile,Midwest,Clarify Foaming Cleanser,Cleansers,1,22.0,22.0,0.0,6.95,2.63,31.58,6.6,7.99,1.22,0.0,False
ORD113869,2026-08-13,Unattributed,(not set),New,Mobile,South,Glow Ritual Bundle (5-Piece),Bundles & Sets,4,145.0,580.0,0.0,0.0,47.17,627.17,244.0,8.02,18.49,0.0,False
ORD113870,2026-08-13,Google Ads,PMax - Skincare Prospecting,New,Mobile,West,Gentle Hydra Cleanser,Cleansers,2,24.0,48.0,7.92,6.95,0.0,47.03,14.4,8.03,1.66,47.03,True
ORD113871,2026-08-13,Google Ads,Shopping - Bestsellers,New,Mobile,Northeast,Mineral Sunscreen SPF 40,Sunscreen,2,32.0,64.0,8.87,6.95,0.0,62.080000000000005,19.2,9.3,2.1,0.0,False
ORD113872,2026-08-13,Google Ads,Search - Nonbrand Skincare,New,Desktop,West,Hyaluronic Moisture Serum,Serums,3,42.0,126.0,13.16,0.0,0.0,112.84,31.5,7.72,3.57,0.0,False
ORD113873,2026-08-13,Organic Social,(organic social),New,Desktop,West,Bright Eyes Depuffing Cream,Eye Care,1,34.0,34.0,0.0,6.95,0.0,40.95,10.88,7.72,1.49,0.0,False
ORD113874,2026-08-13,Direct,(direct),Returning,Mobile,West,Clay Detox Mask,Masks,1,28.0,28.0,0.0,6.95,2.44,37.39,8.4,8.48,1.38,0.0,False
ORD113875,2026-08-13,Email/SMS,Campaign - Monthly Newsletter,Returning,Desktop,West,Clay Detox Mask,Masks,2,28.0,56.0,7.97,6.95,0.0,54.980000000000004,16.8,7.54,1.89,0.0,False
ORD113876,2026-08-13,Email/SMS,Flow - Abandoned Cart,Returning,Desktop,Midwest,Daily Barrier Moisturizer,Moisturizers,4,38.0,152.0,13.36,0.0,0.0,138.64,45.6,7.46,4.32,0.0,False
ORD113877,2026-08-13,Email/SMS,Flow - Welcome Series,Returning,Mobile,West,Vitamin C Brightening Serum,Serums,4,48.0,192.0,0.0,0.0,11.82,203.82,48.0,7.85,6.21,0.0,False
ORD113878,2026-08-13,Meta Ads,Prospecting - Lookalike 1%,Returning,Mobile,Midwest,Hyaluronic Moisture Serum,Serums,1,42.0,42.0,0.0,6.95,4.05,53.0,10.5,7.83,1.84,0.0,False
ORD113879,2026-08-13,Meta Ads,Prospecting - Broad,New,Mobile,West,Clarify Foaming Cleanser,Cleansers,1,22.0,22.0,3.22,6.95,0.0,25.73,6.6,6.99,1.05,0.0,False
ORD113880,2026-08-13,Meta Ads,Prospecting - Broad,New,Mobile,Northeast,Gentle Hydra Cleanser,Cleansers,2,24.0,48.0,0.0,6.95,0.0,54.95,14.4,8.26,1.89,0.0,False
ORD113881,2026-08-13,Meta Ads,Retargeting - Engaged 30d,New,Mobile,Midwest,Retinol Renewal Serum,Serums,1,56.0,56.0,0.0,6.95,5.84,68.79,15.68,8.67,2.29,0.0,False
ORD113882,2026-08-13,Meta Ads,Retargeting - Cart Abandon,New,Mobile,West,Vitamin C Brightening Serum,Serums,1,48.0,48.0,9.48,6.95,2.55,48.019999999999996,12.0,8.04,1.69,0.0,False
ORD113883,2026-08-13,Google Ads,Search - Brand,Returning,Desktop,South,Clarify Foaming Cleanser,Cleansers,2,22.0,44.0,0.0,6.95,4.4,55.35,13.2,7.7,1.91,0.0,False
ORD113884,2026-08-13,Organic Search,(organic),New,Mobile,West,Vitamin C Brightening Serum,Serums,2,48.0,96.0,0.0,0.0,5.54,101.54,24.0,7.07,3.24,0.0,False
ORD113885,2026-08-13,Email/SMS,Flow - Post Purchase Winback,Returning,Mobile,Midwest,Gentle Hydra Cleanser,Cleansers,1,24.0,24.0,4.68,6.95,0.0,26.27,7.2,8.42,1.06,0.0,False
ORD113886,2026-08-13,Google Ads,Search - Nonbrand Skincare,New,Desktop,West,The Essentials Bundle,Bundles & Sets,1,98.0,98.0,0.0,0.0,0.0,98.0,38.0,8.31,3.14,0.0,False
ORD113887,2026-08-13,Meta Ads,Retargeting - Engaged 30d,Returning,Mobile,South,Daily Barrier Moisturizer,Moisturizers,1,38.0,38.0,0.0,6.95,0.0,44.95,11.4,8.05,1.6,0.0,False
ORD113888,2026-08-13,Unattributed,(not set),New,Mobile,West,The Essentials Bundle,Bundles & Sets,1,98.0,98.0,13.16,0.0,5.76,90.60000000000001,38.0,7.59,2.93,0.0,False
ORD113889,2026-08-13,Email/SMS,Campaign - Monthly Newsletter,Returning,Mobile,Northeast,Retinol Renewal Serum,Serums,1,56.0,56.0,0.0,6.95,0.0,62.95,15.68,9.02,2.13,0.0,False
ORD113890,2026-08-13,Meta Ads,Retargeting - Cart Abandon,Returning,Mobile,South,Clay Detox Mask,Masks,2,28.0,56.0,0.0,6.95,4.41,67.36,16.8,7.56,2.25,0.0,False
ORD113891,2026-08-13,Organic Search,(organic),New,Mobile,South,Vitamin C Brightening Serum,Serums,1,48.0,48.0,0.0,6.95,4.78,59.730000000000004,12.0,7.65,2.03,0.0,False
ORD113892,2026-08-13,Direct,(direct),Returning,Mobile,West,Retinol Renewal Serum,Serums,2,56.0,112.0,0.0,0.0,0.0,112.0,31.36,6.58,3.55,112.0,True
ORD113893,2026-08-13,Google Ads,PMax - Skincare Prospecting,New,Mobile,Northeast,Bright Eyes Depuffing Cream,Eye Care,2,34.0,68.0,0.0,6.95,5.03,79.98,21.76,8.08,2.62,0.0,False
ORD113894,2026-08-13,Organic Search,(organic),Returning,Desktop,Northeast,Retinol Renewal Serum,Serums,1,56.0,56.0,0.0,6.95,0.0,62.95,15.68,8.63,2.13,0.0,False
ORD113895,2026-08-13,Meta Ads,Prospecting - Broad,Returning,Mobile,South,Clarify Foaming Cleanser,Cleansers,2,22.0,44.0,0.0,6.95,3.79,54.74,13.2,7.06,1.89,0.0,False
ORD113896,2026-08-13,Email/SMS,Flow - Post Purchase Winback,Returning,Mobile,Midwest,Gentle Hydra Cleanser,Cleansers,1,24.0,24.0,0.0,6.95,0.0,30.95,7.2,7.74,1.2,0.0,False
ORD113897,2026-08-13,Direct,(direct),Returning,Mobile,West,The Essentials Bundle,Bundles & Sets,3,98.0,294.0,0.0,0.0,19.83,313.83,114.0,7.94,9.4,0.0,False
ORD113898,2026-08-13,Google Ads,Search - Brand,New,Mobile,Northeast,Mineral Sunscreen SPF 40,Sunscreen,1,32.0,32.0,0.0,6.95,3.32,42.27,9.6,8.54,1.53,42.27,True
ORD113899,2026-08-13,Google Ads,Search - Brand,New,Mobile,Northeast,Clay Detox Mask,Masks,1,28.0,28.0,0.0,6.95,0.0,34.95,8.4,7.94,1.31,0.0,False
ORD113900,2026-08-13,Organic Search,(organic),New,Mobile,Northeast,Daily Barrier Moisturizer,Moisturizers,1,38.0,38.0,0.0,6.95,2.69,47.64,11.4,8.15,1.68,0.0,False
ORD113901,2026-08-13,Direct,(direct),Returning,Mobile,Midwest,Clay Detox Mask,Masks,3,28.0,84.0,0.0,0.0,5.0,89.0,25.2,9.2,2.88,0.0,False
ORD113902,2026-08-13,Email/SMS,Flow - Abandoned Cart,Returning,Tablet,West,Retinol Renewal Serum,Serums,1,56.0,56.0,0.0,6.95,4.44,67.39,15.68,7.38,2.25,0.0,False
ORD113903,2026-08-13,Unattributed,(not set),Returning,Mobile,West,Gentle Hydra Cleanser,Cleansers,1,24.0,24.0,0.0,6.95,0.0,30.95,7.2,6.98,1.2,0.0,False
ORD113904,2026-08-13,Google Ads,Shopping - Bestsellers,Returning,Mobile,South,Bright Eyes Depuffing Cream,Eye Care,1,34.0,34.0,0.0,6.95,2.52,43.470000000000006,10.88,7.02,1.56,0.0,False
ORD113905,2026-08-13,Meta Ads,Prospecting - Broad,New,Desktop,Midwest,Daily Barrier Moisturizer,Moisturizers,2,38.0,76.0,0.0,0.0,0.0,76.0,22.8,7.96,2.5,0.0,False
ORD113906,2026-08-13,Meta Ads,Prospecting - Lookalike 1%,New,Tablet,Midwest,Daily Barrier Moisturizer,Moisturizers,2,38.0,76.0,7.85,6.95,0.0,75.10000000000001,22.8,7.47,2.48,0.0,False
ORD113907,2026-08-14,Organic Social,(organic social),New,Mobile,West,Hyaluronic Moisture Serum,Serums,2,42.0,84.0,0.0,0.0,0.0,84.0,21.0,7.58,2.74,0.0,False
ORD113908,2026-08-14,Google Ads,Shopping - Bestsellers,Returning,Tablet,South,Gentle Hydra Cleanser,Cleansers,1,24.0,24.0,0.0,6.95,0.0,30.95,7.2,7.6,1.2,0.0,False
ORD113909,2026-08-14,Unattributed,(not set),New,Desktop,South,Daily Barrier Moisturizer,Moisturizers,1,38.0,38.0,0.0,6.95,0.0,44.95,11.4,8.16,1.6,0.0,False
