date,channel,campaign,net_revenue,cogs,shipping_cost,payment_fees,refunds,orders,new_customers,ad_spend,platform_reported_revenue
2026-06-05,Google Ads,PMax - Skincare Prospecting,164.3,43.14,24.28,5.66,40.95,3.0,3.0,69.0,174.59
2026-06-05,Google Ads,Search - Brand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.53,8.21
2026-06-05,Google Ads,Search - Nonbrand Skincare,249.89999999999998,61.2,23.25,8.15,0.0,3.0,2.0,102.27,270.64
2026-06-05,Google Ads,Shopping - Bestsellers,175.44,39.08,25.14,5.99,0.0,3.0,2.0,49.25,200.86
2026-06-05,Meta Ads,Prospecting - Broad,69.06,18.0,16.41,2.6100000000000003,36.76,2.0,2.0,43.59,117.05
2026-06-05,Meta Ads,Prospecting - Lookalike 1%,176.77,42.76,24.36,6.029999999999999,0.0,3.0,3.0,63.67,270.66
2026-06-05,Meta Ads,Retargeting - Cart Abandon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.61,9.72
2026-06-05,Meta Ads,Retargeting - Engaged 30d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.79,9.07
2026-06-05,Organic Search,(organic),346.74,93.52000000000001,49.63999999999999,11.870000000000001,0.0,6.0,5.0,0.0,0.0
2026-06-05,Organic Social,(organic social),109.96000000000001,28.64,14.690000000000001,3.79,0.0,2.0,1.0,0.0,0.0
2026-06-05,Unattributed,(not set),439.32000000000005,137.96,43.230000000000004,14.24,0.0,5.0,3.0,0.0,0.0
2026-06-06,Direct,(direct),555.1200000000001,142.74,54.269999999999996,18.18,32.93,7.0,3.0,0.0,0.0
2026-06-06,Email/SMS,Campaign - Monthly Newsletter,58.980000000000004,12.0,8.78,2.01,0.0,1.0,0.0,0.0,0.0
2026-06-06,Email/SMS,Flow - Abandoned Cart,119.79,31.36,16.939999999999998,4.08,0.0,2.0,0.0,0.0,0.0
2026-06-06,Email/SMS,Flow - Post Purchase Winback,44.95,11.4,8.64,1.6,0.0,1.0,0.0,0.0,0.0
2026-06-06,Google Ads,PMax - Skincare Prospecting,277.96,83.6,33.50000000000001,9.26,0.0,4.0,3.0,103.83,337.6
2026-06-06,Google Ads,Search - Brand,27.759999999999998,7.2,8.23,1.11,0.0,1.0,1.0,9.26,31.91
2026-06-06,Google Ads,Search - Nonbrand Skincare,190.06,42.0,33.64,6.71,0.0,4.0,2.0,76.48,212.67
2026-06-06,Google Ads,Shopping - Bestsellers,209.41000000000003,55.56,33.0,7.27,0.0,4.0,3.0,66.64,224.1
2026-06-06,Meta Ads,Prospecting - Broad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,6.98
2026-06-06,Meta Ads,Prospecting - Lookalike 1%,156.25,61.0,7.79,4.83,0.0,1.0,1.0,84.67,213.23
2026-06-06,Meta Ads,Retargeting - Cart Abandon,475.40000000000003,135.64,58.089999999999996,15.889999999999999,0.0,7.0,6.0,99.96,569.59
2026-06-06,Meta Ads,Retargeting - Engaged 30d,33.64,7.2,8.39,1.28,0.0,1.0,1.0,13.77,48.43
2026-06-06,Organic Search,(organic),459.9,114.52000000000001,67.58,16.02,58.44,9.0,5.0,0.0,0.0
2026-06-06,Organic Social,(organic social),29.14,7.2,6.7,1.15,14.57,1.0,1.0,0.0,0.0
2026-06-07,Direct,(direct),399.05,115.92000000000002,48.410000000000004,13.37,52.79,6.0,2.0,0.0,0.0
2026-06-07,Email/SMS,Campaign - Monthly Newsletter,70.95,19.2,8.07,2.36,70.95,1.0,0.0,0.0,0.0
2026-06-07,Email/SMS,Flow - Post Purchase Winback,155.25,61.0,7.19,4.8,0.0,1.0,1.0,0.0,0.0
2026-06-07,Email/SMS,Flow - Welcome Series,97.35000000000001,21.6,15.370000000000001,3.42,0.0,2.0,0.0,0.0,0.0
2026-06-07,Google Ads,PMax - Skincare Prospecting,318.02,75.08,41.00000000000001,10.72,59.44,5.0,4.0,125.03,377.34
2026-06-07,Google Ads,Search - Brand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.75,12.13
2026-06-07,Google Ads,Search - Nonbrand Skincare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.23,7.61
2026-06-07,Google Ads,Shopping - Bestsellers,176.05,42.08,34.78,6.3100000000000005,40.95,4.0,3.0,50.3,221.25
2026-06-07,Meta Ads,Prospecting - Broad,280.0,97.0,18.13,8.72,0.0,2.0,1.0,133.68,359.52
2026-06-07,Meta Ads,Prospecting - Lookalike 1%,217.07999999999998,51.980000000000004,31.35,7.49,0.0,4.0,4.0,120.27,299.13
2026-06-07,Meta Ads,Retargeting - Cart Abandon,400.82,118.08,46.36,13.43,0.0,6.0,5.0,70.92,496.28
2026-06-07,Meta Ads,Retargeting - Engaged 30d,40.95,10.88,8.6,1.49,0.0,1.0,1.0,15.57,57.96
2026-06-07,Organic Search,(organic),286.15999999999997,67.28,47.82,10.09,0.0,6.0,4.0,0.0,0.0
2026-06-07,Organic Social,(organic social),52.17,10.5,8.03,1.81,0.0,1.0,1.0,0.0,0.0
2026-06-07,Unattributed,(not set),80.56,18.9,18.28,2.93,0.0,2.0,2.0,0.0,0.0
2026-06-08,Direct,(direct),357.08,93.62,30.810000000000002,11.56,23.04,4.0,3.0,0.0,0.0
2026-06-08,Email/SMS,Campaign - Monthly Newsletter,153.91000000000003,38.92,23.49,5.37,0.0,3.0,1.0,0.0,0.0
2026-06-08,Email/SMS,Flow - Abandoned Cart,73.01,21.76,9.27,2.42,36.51,1.0,1.0,0.0,0.0
2026-06-08,Email/SMS,Flow - Post Purchase Winback,535.55,209.4,22.39,16.43,54.95,3.0,0.0,0.0,0.0
2026-06-08,Email/SMS,Flow - Welcome Series,37.49,11.4,7.78,1.39,0.0,1.0,0.0,0.0,0.0
2026-06-08,Google Ads,PMax - Skincare Prospecting,198.73000000000002,53.400000000000006,23.71,6.67,0.0,3.0,3.0,104.92,233.61
2026-06-08,Google Ads,Search - Brand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.34,7.85
2026-06-08,Google Ads,Search - Nonbrand Skincare,129.11,30.980000000000004,25.93,4.65,35.44,3.0,2.0,49.54,152.75
2026-06-08,Google Ads,Shopping - Bestsellers,321.32,99.84,24.27,10.22,0.0,3.0,2.0,86.87,357.86
2026-06-08,Meta Ads,Prospecting - Broad,73.9,18.0,14.4,2.74,0.0,2.0,2.0,40.49,108.74
2026-06-08,Meta Ads,Prospecting - Lookalike 1%,28.95,6.6,7.84,1.14,0.0,1.0,0.0,15.47,38.87
2026-06-08,Meta Ads,Retargeting - Cart Abandon,62.970000000000006,16.8,7.44,2.13,0.0,1.0,0.0,13.21,91.59
2026-06-08,Meta Ads,Retargeting - Engaged 30d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,11.16
2026-06-08,Organic Search,(organic),284.68,66.6,42.59,9.74,0.0,5.0,3.0,0.0,0.0
2026-06-08,Organic Social,(organic social),70.95,19.2,7.34,2.36,0.0,1.0,1.0,0.0,0.0
2026-06-08,Unattributed,(not set),102.17,22.88,16.1,3.56,33.39,2.0,0.0,0.0,0.0
2026-06-09,Direct,(direct),478.42,158.3,50.45,15.67,0.0,6.0,3.0,0.0,0.0
2026-06-09,Email/SMS,Campaign - Monthly Newsletter,230.19,55.8,32.22,7.88,0.0,4.0,0.0,0.0,0.0
2026-06-09,Email/SMS,Flow - Abandoned Cart,114.17000000000002,27.68,16.79,3.91,0.0,2.0,1.0,0.0,0.0
2026-06-09,Email/SMS,Flow - Post Purchase Winback,54.95,12.0,7.26,1.89,0.0,1.0,0.0,0.0,0.0
2026-06-09,Email/SMS,Flow - Welcome Series,90.24000000000001,18.9,14.78,3.21,0.0,2.0,0.0,0.0,0.0
2026-06-09,Google Ads,PMax - Skincare Prospecting,30.599999999999998,8.4,8.05,1.19,0.0,1.0,1.0,16.47,41.23
2026-06-09,Google Ads,Search - Brand,59.92,12.0,9.19,2.04,0.0,1.0,1.0,9.88,64.6
2026-06-09,Google Ads,Search - Nonbrand Skincare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.87,12.96
2026-06-09,Google Ads,Shopping - Bestsellers,83.9,18.6,18.0,3.03,0.0,2.0,1.0,27.84,86.67
2026-06-09,Meta Ads,Prospecting - Broad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.15,15.99
2026-06-09,Meta Ads,Prospecting - Lookalike 1%,58.14,12.0,7.03,1.99,0.0,1.0,1.0,28.16,79.99
2026-06-09,Meta Ads,Retargeting - Cart Abandon,342.95,124.5,17.32,10.55,0.0,2.0,1.0,48.42,505.09
2026-06-09,Meta Ads,Retargeting - Engaged 30d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.91,13.41
2026-06-09,Organic Search,(organic),728.0300000000001,203.32,79.2,24.11,0.0,10.0,8.0,0.0,0.0
2026-06-09,Organic Social,(organic social),272.98,63.9,23.439999999999998,8.81,0.0,3.0,3.0,0.0,0.0
2026-06-09,Unattributed,(not set),98.0,38.0,8.45,3.14,49.0,1.0,1.0,0.0,0.0
2026-06-10,Direct,(direct),92.63,24.08,16.06,3.29,0.0,2.0,1.0,0.0,0.0
2026-06-10,Email/SMS,Campaign - Monthly Newsletter,352.25,93.53999999999999,41.22,11.719999999999999,0.0,5.0,0.0,0.0,0.0
2026-06-10,Email/SMS,Flow - Post Purchase Winback,82.45,22.8,9.24,2.69,0.0,1.0,0.0,0.0,0.0
2026-06-10,Email/SMS,Flow - Welcome Series,48.95,10.5,9.4,1.72,0.0,1.0,0.0,0.0,0.0
2026-06-10,Google Ads,PMax - Skincare Prospecting,209.97,59.1,25.189999999999998,6.99,30.04,3.0,3.0,70.93,239.53
2026-06-10,Google Ads,Search - Brand,28.95,6.6,8.27,1.14,0.0,1.0,1.0,11.94,31.46
2026-06-10,Google Ads,Search - Nonbrand Skincare,240.08999999999997,64.48,25.0,7.859999999999999,0.0,3.0,0.0,66.12,258.34
2026-06-10,Google Ads,Shopping - Bestsellers,372.7,95.94,30.68,12.02,0.0,4.0,4.0,107.09,426.54
2026-06-10,Meta Ads,Prospecting - Broad,115.02000000000001,27.3,16.38,3.94,0.0,2.0,1.0,70.5,176.76
2026-06-10,Meta Ads,Prospecting - Lookalike 1%,112.48,28.799999999999997,15.799999999999999,3.86,0.0,2.0,0.0,38.87,165.17
2026-06-10,Meta Ads,Retargeting - Cart Abandon,195.37,55.04,22.619999999999997,6.5600000000000005,50.03,3.0,2.0,39.11,281.68
2026-06-10,Meta Ads,Retargeting - Engaged 30d,172.95,51.84,18.200000000000003,5.619999999999999,0.0,2.0,1.0,73.58,204.48
2026-06-10,Organic Search,(organic),603.8000000000001,205.04,39.129999999999995,19.019999999999996,0.0,5.0,4.0,0.0,0.0
2026-06-10,Organic Social,(organic social),67.82000000000001,15.68,6.65,2.27,33.91,1.0,1.0,0.0,0.0
2026-06-10,Unattributed,(not set),86.41,20.1,15.75,3.1100000000000003,0.0,2.0,2.0,0.0,0.0
2026-06-11,Direct,(direct),341.74000000000007,73.2,56.330000000000005,12.01,0.0,7.0,2.0,0.0,0.0
2026-06-11,Email/SMS,Campaign - Monthly Newsletter,161.94,45.0,15.52,5.300000000000001,0.0,2.0,0.0,0.0,0.0
2026-06-11,Email/SMS,Flow - Abandoned Cart,152.68,44.7,16.119999999999997,5.03,0.0,2.0,1.0,0.0,0.0
2026-06-11,Email/SMS,Flow - Post Purchase Winback,44.95,11.4,8.91,1.6,0.0,1.0,0.0,0.0,0.0
2026-06-11,Email/SMS,Flow - Welcome Series,41.46,10.5,7.94,1.5,0.0,1.0,0.0,0.0,0.0
2026-06-11,Google Ads,PMax - Skincare Prospecting,69.9,16.8,16.96,2.63,0.0,2.0,1.0,24.83,79.08
2026-06-11,Google Ads,Search - Brand,424.09999999999997,144.0,30.68,13.5,30.95,4.0,2.0,46.82,463.57
2026-06-11,Google Ads,Search - Nonbrand Skincare,222.95,61.44,17.52,7.06,0.0,2.0,2.0,70.57,260.55
2026-06-11,Google Ads,Shopping - Bestsellers,113.22,30.0,15.74,3.8899999999999997,0.0,2.0,2.0,26.26,125.0
2026-06-11,Meta Ads,Prospecting - Broad,266.89,60.0,14.66,8.34,0.0,2.0,1.0,167.44,362.41
2026-06-11,Meta Ads,Prospecting - Lookalike 1%,110.93,26.1,25.03,4.12,0.0,3.0,3.0,55.46,148.75
2026-06-11,Meta Ads,Retargeting - Cart Abandon,311.87,101.88,33.41,10.259999999999998,94.91,4.0,4.0,59.95,487.46
2026-06-11,Meta Ads,Retargeting - Engaged 30d,60.02,14.4,8.16,2.04,0.0,1.0,1.0,24.14,93.02
2026-06-11,Organic Search,(organic),263.85,92.8,24.04,8.55,0.0,3.0,2.0,0.0,0.0
2026-06-11,Organic Social,(organic social),63.2,16.64,8.85,2.13,0.0,1.0,1.0,0.0,0.0
2026-06-11,Unattributed,(not set),59.93000000000001,12.0,7.68,2.04,0.0,1.0,1.0,0.0,0.0
2026-06-12,Direct,(direct),439.8999999999999,104.1,48.989999999999995,14.56,38.95,6.0,2.0,0.0,0.0
2026-06-12,Email/SMS,Flow - Abandoned Cart,59.519999999999996,13.8,15.09,2.33,28.95,2.0,0.0,0.0,0.0
2026-06-12,Email/SMS,Flow - Post Purchase Winback,70.16,16.2,16.549999999999997,2.6399999999999997,0.0,2.0,0.0,0.0,0.0
2026-06-12,Email/SMS,Flow - Welcome Series,244.04000000000002,87.4,15.82,7.67,0.0,2.0,0.0,0.0,0.0
2026-06-12,Google Ads,PMax - Skincare Prospecting,84.71000000000001,17.1,15.25,3.06,0.0,2.0,2.0,40.51,92.43
2026-06-12,Google Ads,Search - Brand,315.3,103.47999999999999,35.34,10.350000000000001,0.0,4.0,2.0,43.78,370.89
2026-06-12,Google Ads,Search - Nonbrand Skincare,117.9,27.68,16.060000000000002,4.02,0.0,2.0,2.0,42.29,126.55
2026-06-12,Google Ads,Shopping - Bestsellers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.68,4.31
2026-06-12,Meta Ads,Prospecting - Broad,30.95,7.2,9.22,1.2,0.0,1.0,1.0,23.37,38.73
2026-06-12,Meta Ads,Prospecting - Lookalike 1%,63.160000000000004,16.8,16.08,2.4299999999999997,29.93,2.0,1.0,30.0,100.49
2026-06-12,Meta Ads,Retargeting - Cart Abandon,59.93000000000001,12.0,9.05,2.04,0.0,1.0,0.0,19.04,92.09
2026-06-12,Meta Ads,Retargeting - Engaged 30d,233.72999999999996,58.580000000000005,33.28,7.9799999999999995,0.0,4.0,2.0,74.35,330.76
2026-06-12,Organic Search,(organic),577.4,136.95999999999998,74.14999999999999,19.750000000000004,84.12,10.0,5.0,0.0,0.0
2026-06-12,Unattributed,(not set),136.46,34.88,17.1,4.55,0.0,2.0,1.0,0.0,0.0
2026-06-13,Direct,(direct),578.5699999999999,172.60000000000002,62.59,19.169999999999998,0.0,8.0,3.0,0.0,0.0
2026-06-13,Email/SMS,Campaign - Monthly Newsletter,44.95,11.4,9.27,1.6,0.0,1.0,0.0,0.0,0.0
2026-06-13,Email/SMS,Flow - Abandoned Cart,545.91,188.56,31.92,17.04,0.0,4.0,0.0,0.0,0.0
2026-06-13,Email/SMS,Flow - Post Purchase Winback,94.43,23.4,16.580000000000002,3.34,0.0,2.0,0.0,0.0,0.0
2026-06-13,Email/SMS,Flow - Welcome Series,193.09,64.32000000000001,15.78,6.199999999999999,0.0,2.0,0.0,0.0,0.0
2026-06-13,Google Ads,PMax - Skincare Prospecting,267.56,67.88,32.53,8.969999999999999,72.95,4.0,2.0,94.42,297.24
2026-06-13,Google Ads,Search - Brand,196.79999999999998,50.839999999999996,24.75,6.609999999999999,0.0,3.0,2.0,17.92,235.73
2026-06-13,Google Ads,Search - Nonbrand Skincare,38.95,9.6,8.11,1.43,0.0,1.0,0.0,13.2,44.04
2026-06-13,Google Ads,Shopping - Bestsellers,30.95,7.2,7.33,1.2,0.0,1.0,1.0,12.03,33.91
2026-06-13,Meta Ads,Prospecting - Broad,58.010000000000005,14.4,6.91,1.98,0.0,1.0,1.0,44.29,82.98
2026-06-13,Meta Ads,Prospecting - Lookalike 1%,149.67000000000002,39.599999999999994,25.310000000000002,5.24,0.0,3.0,2.0,67.7,227.26
2026-06-13,Meta Ads,Retargeting - Cart Abandon,54.95,14.4,7.24,1.89,0.0,1.0,1.0,17.32,65.34
2026-06-13,Meta Ads,Retargeting - Engaged 30d,353.33000000000004,83.54,29.29,11.46,0.0,4.0,2.0,151.27,527.11
2026-06-13,Organic Search,(organic),377.31000000000006,99.0,47.82,12.74,62.85,6.0,6.0,0.0,0.0
2026-06-13,Organic Social,(organic social),184.23,52.64,17.200000000000003,5.949999999999999,0.0,2.0,0.0,0.0,0.0
2026-06-14,Direct,(direct),392.05,120.66000000000001,64.15,13.77,0.0,8.0,3.0,0.0,0.0
2026-06-14,Email/SMS,Flow - Abandoned Cart,28.91,7.2,7.52,1.14,0.0,1.0,0.0,0.0,0.0
2026-06-14,Email/SMS,Flow - Post Purchase Winback,172.54000000000002,49.8,24.69,5.9,0.0,3.0,1.0,0.0,0.0
2026-06-14,Email/SMS,Flow - Welcome Series,145.2,34.58,25.7,5.12,0.0,3.0,1.0,0.0,0.0
2026-06-14,Google Ads,PMax - Skincare Prospecting,54.95,12.0,8.32,1.89,0.0,1.0,1.0,27.08,66.37
2026-06-14,Google Ads,Search - Brand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.15,9.28
2026-06-14,Google Ads,Search - Nonbrand Skincare,241.96,62.72,6.66,7.32,0.0,1.0,1.0,96.12,264.47
2026-06-14,Google Ads,Shopping - Bestsellers,263.15,76.4,29.799999999999997,8.83,52.04,4.0,4.0,84.62,317.59
2026-06-14,Meta Ads,Prospecting - Broad,48.95,10.5,8.09,1.72,48.95,1.0,1.0,33.81,62.42
2026-06-14,Meta Ads,Prospecting - Lookalike 1%,247.73999999999998,63.76,26.02,8.09,0.0,3.0,3.0,86.79,354.06
2026-06-14,Meta Ads,Retargeting - Cart Abandon,691.97,198.11999999999998,36.95,21.56,72.5,5.0,1.0,141.08,928.06
2026-06-14,Meta Ads,Retargeting - Engaged 30d,50.95,13.2,7.9,1.78,0.0,1.0,1.0,22.04,73.22
2026-06-14,Organic Search,(organic),340.76,95.38,47.69,11.680000000000001,0.0,6.0,3.0,0.0,0.0
2026-06-14,Organic Social,(organic social),316.98999999999995,85.14,29.759999999999998,10.39,154.87,4.0,4.0,0.0,0.0
2026-06-15,Direct,(direct),128.69,30.9,25.519999999999996,4.63,0.0,3.0,1.0,0.0,0.0
2026-06-15,Email/SMS,Flow - Abandoned Cart,75.94,22.8,7.27,2.5,0.0,1.0,0.0,0.0,0.0
2026-06-15,Email/SMS,Flow - Post Purchase Winback,277.27000000000004,74.98,41.239999999999995,9.540000000000001,0.0,5.0,0.0,0.0,0.0
2026-06-15,Email/SMS,Flow - Welcome Series,62.95,15.68,8.42,2.13,0.0,1.0,0.0,0.0,0.0
2026-06-15,Google Ads,PMax - Skincare Prospecting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.98,11.24
2026-06-15,Google Ads,Search - Brand,221.7,62.4,16.810000000000002,7.03,0.0,2.0,2.0,28.61,301.19
2026-06-15,Google Ads,Search - Nonbrand Skincare,93.9,21.9,17.93,3.3200000000000003,0.0,2.0,0.0,32.92,114.27
2026-06-15,Google Ads,Shopping - Bestsellers,196.0,76.0,9.13,5.98,0.0,1.0,1.0,49.6,220.56
2026-06-15,Meta Ads,Prospecting - Broad,232.92000000000002,55.8,31.970000000000002,7.949999999999999,54.95,4.0,4.0,176.42,306.48
2026-06-15,Meta Ads,Prospecting - Lookalike 1%,25.66,6.6,6.69,1.04,0.0,1.0,1.0,11.44,44.08
2026-06-15,Meta Ads,Retargeting - Cart Abandon,153.98000000000002,34.879999999999995,26.89,5.37,0.0,3.0,3.0,28.2,204.29
2026-06-15,Meta Ads,Retargeting - Engaged 30d,82.36,22.8,8.62,2.69,0.0,1.0,1.0,30.27,122.44
2026-06-15,Organic Search,(organic),434.42,103.13999999999999,63.510000000000005,14.989999999999998,0.0,8.0,6.0,0.0,0.0
2026-06-15,Organic Social,(organic social),407.93,152.0,15.349999999999998,12.43,196.0,2.0,2.0,0.0,0.0
2026-06-16,Direct,(direct),302.8,95.2,33.8,9.98,55.5,4.0,2.0,0.0,0.0
2026-06-16,Email/SMS,Campaign - Monthly Newsletter,78.95,21.6,8.01,2.59,0.0,1.0,0.0,0.0,0.0
2026-06-16,Email/SMS,Flow - Abandoned Cart,135.17000000000002,30.9,24.33,4.82,0.0,3.0,0.0,0.0,0.0
2026-06-16,Email/SMS,Flow - Post Purchase Winback,96.0,24.0,8.6,3.08,0.0,1.0,0.0,0.0,0.0
2026-06-16,Email/SMS,Flow - Welcome Series,58.410000000000004,12.0,6.67,1.99,0.0,1.0,0.0,0.0,0.0
2026-06-16,Google Ads,PMax - Skincare Prospecting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.01,12.77
2026-06-16,Google Ads,Search - Brand,226.76,78.2,25.0,7.4799999999999995,94.72,3.0,3.0,20.06,307.77
2026-06-16,Google Ads,Search - Nonbrand Skincare,62.95,15.68,6.91,2.13,0.0,1.0,1.0,23.89,71.16
2026-06-16,Google Ads,Shopping - Bestsellers,34.96,9.6,7.85,1.31,0.0,1.0,0.0,10.95,40.68
2026-06-16,Meta Ads,Prospecting - Broad,293.89,75.67999999999999,38.56,10.02,0.0,5.0,4.0,171.17,473.1
2026-06-16,Meta Ads,Prospecting - Lookalike 1%,38.95,9.6,7.35,1.43,0.0,1.0,0.0,21.63,55.18
2026-06-16,Meta Ads,Retargeting - Cart Abandon,105.1,38.0,9.4,3.35,52.55,1.0,1.0,21.0,131.89
2026-06-16,Meta Ads,Retargeting - Engaged 30d,101.67000000000002,21.0,16.12,3.55,0.0,2.0,2.0,34.75,135.62
2026-06-16,Organic Search,(organic),442.84999999999997,140.8,53.68,14.93,15.48,7.0,6.0,0.0,0.0
2026-06-16,Organic Social,(organic social),199.71,48.08,22.79,6.699999999999999,0.0,3.0,2.0,0.0,0.0
2026-06-16,Unattributed,(not set),124.95,30.6,17.84,4.22,0.0,2.0,2.0,0.0,0.0
2026-06-17,Direct,(direct),498.59000000000003,143.44,46.269999999999996,16.25,0.0,6.0,1.0,0.0,0.0
2026-06-17,Email/SMS,Campaign - Monthly Newsletter,89.03,21.6,15.51,3.1799999999999997,0.0,2.0,1.0,0.0,0.0
2026-06-17,Email/SMS,Flow - Welcome Series,70.95,19.2,9.58,2.36,70.95,1.0,0.0,0.0,0.0
2026-06-17,Google Ads,PMax - Skincare Prospecting,100.03,25.28,17.740000000000002,3.5,0.0,2.0,1.0,38.78,104.4
2026-06-17,Google Ads,Search - Brand,363.08,80.4,43.29,12.020000000000001,0.0,5.0,5.0,48.83,440.53
2026-06-17,Google Ads,Search - Nonbrand Skincare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.24,5.57
2026-06-17,Google Ads,Shopping - Bestsellers,141.62,35.84,23.259999999999998,5.0,27.48,3.0,3.0,39.74,183.47
2026-06-17,Meta Ads,Prospecting - Broad,93.27000000000001,23.7,16.15,3.31,0.0,2.0,1.0,65.61,131.52
2026-06-17,Meta Ads,Prospecting - Lookalike 1%,130.57,30.6,15.81,4.39,0.0,2.0,2.0,73.04,167.02
2026-06-17,Meta Ads,Retargeting - Cart Abandon,293.35999999999996,111.24000000000001,32.08,9.71,158.51,4.0,3.0,47.68,431.83
2026-06-17,Meta Ads,Retargeting - Engaged 30d,99.49000000000001,21.9,16.65,3.49,0.0,2.0,2.0,37.46,124.84
2026-06-17,Organic Search,(organic),321.2699999999999,83.48,45.28,11.129999999999999,15.48,6.0,3.0,0.0,0.0
2026-06-17,Organic Social,(organic social),245.69,88.0,14.89,7.720000000000001,0.0,2.0,1.0,0.0,0.0
2026-06-18,Direct,(direct),92.70000000000002,22.5,15.75,3.29,0.0,2.0,1.0,0.0,0.0
2026-06-18,Email/SMS,Campaign - Monthly Newsletter,127.86,33.44,17.9,4.31,0.0,2.0,0.0,0.0,0.0
2026-06-18,Email/SMS,Flow - Abandoned Cart,27.009999999999998,6.6,6.63,1.08,0.0,1.0,0.0,0.0,0.0
2026-06-18,Email/SMS,Flow - Post Purchase Winback,68.5,17.1,16.439999999999998,2.58,0.0,2.0,0.0,0.0,0.0
2026-06-18,Email/SMS,Flow - Welcome Series,84.33,21.6,8.05,2.75,0.0,1.0,0.0,0.0,0.0
2026-06-18,Google Ads,PMax - Skincare Prospecting,74.95,21.76,7.06,2.47,0.0,1.0,1.0,35.97,77.63
2026-06-18,Google Ads,Search - Brand,72.15,16.2,16.2,2.69,0.0,2.0,2.0,11.93,79.98
2026-06-18,Google Ads,Search - Nonbrand Skincare,107.05000000000001,25.8,17.4,3.7,0.0,2.0,1.0,32.1,121.26
2026-06-18,Google Ads,Shopping - Bestsellers,160.09000000000003,38.18,25.08,5.55,31.48,3.0,2.0,55.79,186.02
2026-06-18,Meta Ads,Prospecting - Broad,411.11999999999995,118.89999999999999,54.54,14.02,186.34,7.0,6.0,301.38,607.88
2026-06-18,Meta Ads,Prospecting - Lookalike 1%,88.73,22.28,16.5,3.1799999999999997,0.0,2.0,2.0,32.2,116.03
2026-06-18,Meta Ads,Retargeting - Cart Abandon,54.95,12.0,7.96,1.89,0.0,1.0,1.0,18.49,68.62
2026-06-18,Meta Ads,Retargeting - Engaged 30d,118.74,31.36,7.34,3.74,0.0,1.0,1.0,48.57,158.43
2026-06-18,Organic Search,(organic),479.55,118.36,65.42,16.310000000000002,54.95,8.0,6.0,0.0,0.0
2026-06-18,Organic Social,(organic social),149.05,41.86,15.9,4.92,0.0,2.0,1.0,0.0,0.0
2026-06-18,Unattributed,(not set),46.89,12.0,8.56,1.66,0.0,1.0,0.0,0.0,0.0
2026-06-19,Direct,(direct),371.18,110.0,39.82,12.26,59.42,5.0,1.0,0.0,0.0
2026-06-19,Email/SMS,Campaign - Monthly Newsletter,89.69000000000001,21.6,15.709999999999999,3.2,0.0,2.0,0.0,0.0,0.0
2026-06-19,Email/SMS,Flow - Abandoned Cart,105.13,26.18,17.73,3.65,0.0,2.0,1.0,0.0,0.0
2026-06-19,Email/SMS,Flow - Post Purchase Winback,59.85,12.0,8.2,2.04,0.0,1.0,1.0,0.0,0.0
2026-06-19,Email/SMS,Flow - Welcome Series,90.66,20.4,23.23,3.5299999999999994,30.76,3.0,0.0,0.0,0.0
2026-06-19,Google Ads,PMax - Skincare Prospecting,113.9,28.88,16.85,3.91,0.0,2.0,1.0,46.53,117.52
2026-06-19,Google Ads,Search - Brand,50.24,14.4,9.63,1.76,0.0,1.0,1.0,10.6,61.33
2026-06-19,Google Ads,Search - Nonbrand Skincare,103.07000000000001,26.240000000000002,16.16,3.59,64.12,2.0,1.0,40.92,106.69
2026-06-19,Google Ads,Shopping - Bestsellers,42.410000000000004,9.6,8.12,1.53,0.0,1.0,1.0,14.58,45.11
2026-06-19,Meta Ads,Prospecting - Broad,252.20000000000002,60.6,31.8,8.52,0.0,4.0,4.0,140.91,320.29
2026-06-19,Meta Ads,Prospecting - Lookalike 1%,43.410000000000004,10.5,9.31,1.56,0.0,1.0,0.0,20.76,71.59
2026-06-19,Meta Ads,Retargeting - Cart Abandon,141.57,34.8,24.839999999999996,5.0,0.0,3.0,2.0,23.04,203.26
2026-06-19,Meta Ads,Retargeting - Engaged 30d,582.26,187.56,57.39999999999999,18.98,59.88,7.0,4.0,200.59,893.08
2026-06-19,Organic Search,(organic),116.46000000000001,26.18,14.879999999999999,3.98,0.0,2.0,1.0,0.0,0.0
2026-06-19,Organic Social,(organic social),177.91,43.8,23.24,6.0600000000000005,0.0,3.0,1.0,0.0,0.0
