order_id,transaction_id,order_date,customer_id,is_new_customer,channel,campaign,device,region,product_id,quantity,unit_price,gross_item_revenue,discount_amount,shipping_revenue,tax_amount,gross_revenue,cogs,shipping_cost,payment_fee
ORD110512,ORD110512,2026-05-20,CUST003034,False,Direct,(direct),Mobile,South,SKU003,1,48.0,48.0,0.0,6.95,3.16,58.11,12.0,8.41,1.99
ORD110513,ORD110513,2026-05-20,CUST006491,True,Meta Ads,Prospecting - Broad,Desktop,West,SKU004,1,56.0,56.0,0.0,6.95,0.0,62.95,15.68,6.65,2.13
ORD110514,ORD110514,2026-05-20,CUST006492,True,Organic Search,(organic),Desktop,Midwest,SKU001,1,24.0,24.0,0.0,6.95,0.0,30.95,7.2,7.74,1.2
ORD110515,ORD110515,2026-05-20,CUST005183,False,Meta Ads,Retargeting - Cart Abandon,Mobile,South,SKU005,1,42.0,42.0,0.0,6.95,0.0,48.95,10.5,7.45,1.72
ORD110516,ORD110516,2026-05-20,CUST006493,True,Organic Social,(organic social),Tablet,South,SKU005,1,42.0,42.0,0.0,6.95,0.0,48.95,10.5,8.34,1.72
ORD110517,ORD110517,2026-05-20,CUST006494,True,Google Ads,Search - Brand,Mobile,West,SKU010,3,28.0,84.0,0.0,0.0,0.0,84.0,25.2,7.62,2.74
ORD110518,ORD110518,2026-05-20,CUST003723,False,Email/SMS,Campaign - Monthly Newsletter,Desktop,South,SKU011,1,98.0,98.0,0.0,0.0,6.14,104.14,38.0,7.75,3.32
ORD110519,ORD110519,2026-05-20,CUST006495,True,Organic Social,(organic social),Desktop,Northeast,SKU007,1,52.0,52.0,0.0,6.95,5.4,64.35,16.64,8.47,2.17
ORD110520,ORD110520,2026-05-20,CUST006496,True,Meta Ads,Retargeting - Cart Abandon,Mobile,Northeast,SKU011,1,98.0,98.0,0.0,0.0,6.4,104.4,38.0,8.94,3.33
ORD110521,ORD110521,2026-05-20,CUST004622,False,Organic Search,(organic),Desktop,Midwest,SKU009,1,34.0,34.0,3.39,6.95,0.0,40.95,10.88,7.68,1.39
ORD110522,ORD110522,2026-05-20,CUST006497,True,Direct,(direct),Mobile,Midwest,SKU011,2,98.0,196.0,0.0,0.0,0.0,196.0,76.0,8.33,5.98
ORD110523,ORD110523,2026-05-20,CUST006117,False,Organic Search,(organic),Mobile,West,SKU002,1,22.0,22.0,3.75,6.95,0.0,28.95,6.6,7.28,1.03
ORD110524,ORD110524,2026-05-20,CUST006498,True,Meta Ads,Retargeting - Cart Abandon,Mobile,Midwest,SKU001,1,24.0,24.0,0.0,6.95,2.32,33.27,7.2,8.49,1.26
ORD110525,ORD110525,2026-05-20,CUST003702,False,Direct,(direct),Mobile,Northeast,SKU008,1,32.0,32.0,0.0,6.95,0.0,38.95,9.6,8.03,1.43
ORD110526,ORD110526,2026-05-21,CUST006499,True,Email/SMS,Flow - Welcome Series,Mobile,South,SKU005,1,42.0,42.0,0.0,6.95,0.0,48.95,10.5,7.61,1.72
ORD110527,ORD110527,2026-05-21,CUST006500,True,Organic Search,(organic),Mobile,South,SKU005,1,42.0,42.0,3.49,6.95,2.54,51.49,10.5,7.83,1.69
ORD110528,ORD110528,2026-05-21,CUST006501,True,Organic Social,(organic social),Mobile,West,SKU001,1,24.0,24.0,0.0,6.95,0.0,30.95,7.2,8.24,1.2
ORD110529,ORD110529,2026-05-21,CUST004042,False,Email/SMS,Flow - Welcome Series,Mobile,Northeast,SKU007,2,52.0,104.0,0.0,0.0,7.39,111.39,33.28,8.26,3.53
ORD110530,ORD110530,2026-05-21,CUST006502,True,Google Ads,Search - Nonbrand Skincare,Mobile,Northeast,SKU001,2,24.0,48.0,0.0,6.95,0.0,54.95,14.4,7.99,1.89
ORD110531,ORD110531,2026-05-21,CUST006503,True,Google Ads,PMax - Skincare Prospecting,Mobile,West,SKU011,4,98.0,392.0,0.0,0.0,22.23,414.23,152.0,8.0,12.31
ORD110532,ORD110532,2026-05-21,CUST004543,False,Unattributed,(not set),Mobile,South,SKU003,1,48.0,48.0,0.0,6.95,0.0,54.95,12.0,8.11,1.89
ORD110533,ORD110533,2026-05-21,CUST006504,True,Direct,(direct),Desktop,Midwest,SKU011,1,98.0,98.0,0.0,0.0,0.0,98.0,38.0,8.28,3.14
ORD110534,ORD110534,2026-05-21,CUST004450,False,Organic Search,(organic),Mobile,Northeast,SKU007,1,52.0,52.0,5.91,6.95,0.0,58.95,16.64,7.94,1.84
ORD110535,ORD110535,2026-05-21,CUST006505,True,Unattributed,(not set),Mobile,South,SKU001,3,24.0,72.0,0.0,6.95,6.44,85.39,21.6,8.37,2.78
ORD110536,ORD110536,2026-05-21,CUST006506,True,Meta Ads,Retargeting - Cart Abandon,Tablet,Midwest,SKU005,1,42.0,42.0,0.0,6.95,0.0,48.95,10.5,8.43,1.72
ORD110537,ORD110537,2026-05-21,CUST006507,True,Google Ads,Search - Brand,Mobile,West,SKU003,1,48.0,48.0,4.55,6.95,0.0,54.95,12.0,6.74,1.76
ORD110538,ORD110538,2026-05-21,CUST006508,True,Organic Search,(organic),Mobile,Midwest,SKU009,1,34.0,34.0,0.0,6.95,0.0,40.95,10.88,7.69,1.49
ORD110539,ORD110539,2026-05-21,CUST006509,True,Organic Search,(organic),Desktop,South,SKU004,1,56.0,56.0,0.0,6.95,3.9,66.85,15.68,7.69,2.24
ORD110540,ORD110540,2026-05-21,CUST006510,True,Google Ads,Search - Nonbrand Skincare,Mobile,Northeast,SKU001,2,24.0,48.0,6.08,6.95,0.0,54.95,14.4,9.24,1.72
ORD110541,ORD110541,2026-05-21,CUST006511,True,Email/SMS,Flow - Post Purchase Winback,Desktop,South,SKU007,1,52.0,52.0,0.0,6.95,4.73,63.68,16.64,8.88,2.15
ORD110542,ORD110542,2026-05-21,CUST006009,False,Email/SMS,Flow - Welcome Series,Mobile,West,SKU002,1,22.0,22.0,0.0,6.95,0.0,28.95,6.6,7.54,1.14
ORD110543,ORD110543,2026-05-21,CUST004182,False,Email/SMS,Flow - Welcome Series,Desktop,Midwest,SKU007,2,52.0,104.0,0.0,0.0,6.14,110.14,33.28,7.95,3.49
ORD110544,ORD110544,2026-05-21,CUST006512,True,Organic Social,(organic social),Tablet,South,SKU001,1,24.0,24.0,0.0,6.95,2.6,33.55,7.2,8.09,1.27
ORD110545,ORD110545,2026-05-21,CUST003240,False,Email/SMS,Campaign - Monthly Newsletter,Desktop,West,SKU008,2,32.0,64.0,11.33,6.95,0.0,70.95,19.2,7.12,2.03
ORD110546,ORD110546,2026-05-21,CUST006513,True,Meta Ads,Prospecting - Lookalike 1%,Desktop,South,SKU002,2,22.0,44.0,0.0,6.95,3.35,54.3,13.2,7.98,1.87
ORD110547,ORD110547,2026-05-21,CUST006514,True,Google Ads,Search - Brand,Mobile,Northeast,SKU011,3,98.0,294.0,0.0,0.0,22.1,316.1,114.0,7.94,9.47
ORD110548,ORD110548,2026-05-21,CUST006515,True,Organic Search,(organic),Desktop,South,SKU003,1,48.0,48.0,6.12,6.95,0.0,54.95,12.0,7.37,1.72
ORD110549,ORD110549,2026-05-21,CUST006516,True,Direct,(direct),Tablet,Northeast,SKU001,1,24.0,24.0,0.0,6.95,2.12,33.07,7.2,7.8,1.26
ORD110550,ORD110550,2026-05-21,CUST006517,True,Organic Social,(organic social),Mobile,South,SKU006,4,38.0,152.0,0.0,0.0,0.0,152.0,45.6,8.83,4.71
ORD110551,ORD110551,2026-05-21,CUST006518,True,Meta Ads,Prospecting - Broad,Desktop,West,SKU008,1,32.0,32.0,0.0,6.95,3.51,42.46,9.6,8.37,1.53
ORD110552,ORD110552,2026-05-21,CUST006519,True,Google Ads,Shopping - Bestsellers,Mobile,Northeast,SKU002,1,22.0,22.0,0.0,6.95,0.0,28.95,6.6,8.07,1.14
ORD110553,ORD110553,2026-05-21,CUST004794,False,Email/SMS,Flow - Post Purchase Winback,Mobile,Midwest,SKU008,1,32.0,32.0,0.0,6.95,3.18,42.13,9.6,8.15,1.52
ORD110554,ORD110554,2026-05-21,CUST006520,True,Google Ads,PMax - Skincare Prospecting,Desktop,Midwest,SKU007,1,52.0,52.0,0.0,6.95,3.83,62.78,16.64,9.38,2.12
ORD110555,ORD110555,2026-05-21,CUST006521,True,Meta Ads,Prospecting - Lookalike 1%,Desktop,West,SKU001,1,24.0,24.0,0.0,6.95,2.55,33.5,7.2,6.81,1.27
ORD110556,ORD110556,2026-05-21,CUST002722,False,Email/SMS,Flow - Welcome Series,Mobile,West,SKU005,1,42.0,42.0,0.0,6.95,3.96,52.91,10.5,7.92,1.83
ORD110557,ORD110557,2026-05-21,CUST004266,False,Google Ads,Search - Brand,Mobile,South,SKU008,1,32.0,32.0,0.0,6.95,2.65,41.6,9.6,8.42,1.51
ORD110558,ORD110558,2026-05-21,CUST005379,False,Email/SMS,Flow - Post Purchase Winback,Desktop,West,SKU006,1,38.0,38.0,0.0,6.95,2.53,47.48,11.4,7.0,1.68
ORD110559,ORD110559,2026-05-21,CUST006522,True,Organic Search,(organic),Mobile,South,SKU005,1,42.0,42.0,0.0,6.95,0.0,48.95,10.5,6.96,1.72
ORD110560,ORD110560,2026-05-21,CUST003431,False,Organic Search,(organic),Desktop,West,SKU004,4,56.0,224.0,0.0,0.0,12.47,236.47,62.72,7.48,7.16
ORD110561,ORD110561,2026-05-21,CUST006523,True,Organic Social,(organic social),Mobile,Northeast,SKU001,2,24.0,48.0,0.0,6.95,3.64,58.59,14.4,9.5,2.0
ORD110562,ORD110562,2026-05-21,CUST006524,True,Direct,(direct),Mobile,West,SKU003,2,48.0,96.0,10.05,0.0,6.33,102.33,24.0,6.62,2.98
ORD110563,ORD110563,2026-05-21,CUST006525,True,Direct,(direct),Mobile,West,SKU002,1,22.0,22.0,0.0,6.95,2.73,31.68,6.6,7.81,1.22
ORD110564,ORD110564,2026-05-21,CUST006526,True,Google Ads,Shopping - Bestsellers,Mobile,West,SKU003,1,48.0,48.0,0.0,6.95,0.0,54.95,12.0,7.54,1.89
ORD110565,ORD110565,2026-05-21,CUST003363,False,Email/SMS,Campaign - Monthly Newsletter,Mobile,Northeast,SKU005,1,42.0,42.0,0.0,6.95,0.0,48.95,10.5,8.96,1.72
ORD110566,ORD110566,2026-05-21,CUST005229,False,Email/SMS,Flow - Abandoned Cart,Mobile,West,SKU002,4,22.0,88.0,8.05,0.0,0.0,88.0,26.4,8.33,2.62
ORD110567,ORD110567,2026-05-21,CUST003560,False,Direct,(direct),Mobile,Northeast,SKU001,2,24.0,48.0,0.0,6.95,0.0,54.95,14.4,8.91,1.89
ORD110568,ORD110568,2026-05-21,CUST006527,True,Meta Ads,Retargeting - Cart Abandon,Mobile,West,SKU002,2,22.0,44.0,0.0,6.95,4.77,55.72,13.2,6.94,1.92
ORD110569,ORD110569,2026-05-22,CUST003658,False,Email/SMS,Campaign - Monthly Newsletter,Desktop,Midwest,SKU004,1,56.0,56.0,0.0,6.95,0.0,62.95,15.68,8.74,2.13
ORD110570,ORD110570,2026-05-22,CUST004800,False,Meta Ads,Retargeting - Cart Abandon,Desktop,Midwest,SKU009,1,34.0,34.0,0.0,6.95,3.58,44.53,10.88,7.7,1.59
ORD110571,ORD110571,2026-05-22,CUST003614,False,Direct,(direct),Mobile,Midwest,SKU003,2,48.0,96.0,0.0,0.0,6.8,102.8,24.0,7.66,3.28
ORD110572,ORD110572,2026-05-22,CUST006528,True,Organic Social,(organic social),Mobile,West,SKU012,1,145.0,145.0,0.0,0.0,0.0,145.0,61.0,7.37,4.5
ORD110573,ORD110573,2026-05-22,CUST004931,False,Email/SMS,Campaign - Monthly Newsletter,Mobile,West,SKU005,2,42.0,84.0,0.0,0.0,0.0,84.0,21.0,7.71,2.74
ORD110574,ORD110574,2026-05-22,CUST006131,False,Email/SMS,Flow - Abandoned Cart,Mobile,Northeast,SKU003,3,48.0,144.0,13.48,0.0,0.0,144.0,36.0,9.29,4.09
ORD110575,ORD110575,2026-05-22,CUST006529,True,Meta Ads,Retargeting - Engaged 30d,Desktop,South,SKU008,1,32.0,32.0,0.0,6.95,0.0,38.95,9.6,8.58,1.43
ORD110576,ORD110576,2026-05-22,CUST004939,False,Email/SMS,Flow - Abandoned Cart,Desktop,Northeast,SKU001,1,24.0,24.0,2.08,6.95,0.0,30.95,7.2,8.62,1.14
ORD110577,ORD110577,2026-05-22,CUST006530,True,Google Ads,Search - Brand,Mobile,South,SKU001,1,24.0,24.0,0.0,6.95,0.0,30.95,7.2,7.43,1.2
ORD110578,ORD110578,2026-05-22,CUST006063,False,Email/SMS,Flow - Abandoned Cart,Mobile,Midwest,SKU001,1,24.0,24.0,2.21,6.95,1.85,32.8,7.2,8.3,1.19
ORD110579,ORD110579,2026-05-22,CUST006531,True,Direct,(direct),Desktop,West,SKU008,1,32.0,32.0,5.68,6.95,1.85,40.8,9.6,6.96,1.32
ORD110580,ORD110580,2026-05-22,CUST006165,False,Meta Ads,Retargeting - Engaged 30d,Tablet,West,SKU002,1,22.0,22.0,3.5,6.95,2.07,31.02,6.6,7.65,1.1
ORD110581,ORD110581,2026-05-22,CUST004314,False,Email/SMS,Flow - Welcome Series,Mobile,Midwest,SKU004,2,56.0,112.0,0.0,0.0,0.0,112.0,31.36,8.6,3.55
ORD110582,ORD110582,2026-05-22,CUST006532,True,Google Ads,Search - Brand,Mobile,West,SKU004,2,56.0,112.0,0.0,0.0,0.0,112.0,31.36,6.76,3.55
ORD110583,ORD110583,2026-05-22,CUST006533,True,Meta Ads,Retargeting - Engaged 30d,Mobile,West,SKU012,1,145.0,145.0,0.0,0.0,0.0,145.0,61.0,8.01,4.5
ORD110584,ORD110584,2026-05-22,CUST006534,True,Meta Ads,Prospecting - Broad,Tablet,West,SKU006,1,38.0,38.0,0.0,6.95,0.0,44.95,11.4,7.08,1.6
ORD110585,ORD110585,2026-05-22,CUST003054,False,Organic Search,(organic),Mobile,Midwest,SKU008,1,32.0,32.0,0.0,6.95,3.36,42.31,9.6,9.32,1.53
ORD110586,ORD110586,2026-05-22,CUST006256,False,Organic Search,(organic),Mobile,Midwest,SKU004,1,56.0,56.0,0.0,6.95,0.0,62.95,15.68,8.13,2.13
ORD110587,ORD110587,2026-05-22,CUST006535,True,Meta Ads,Prospecting - Lookalike 1%,Mobile,Midwest,SKU004,1,56.0,56.0,0.0,6.95,0.0,62.95,15.68,8.04,2.13
ORD110588,ORD110588,2026-05-22,CUST002949,False,Email/SMS,Flow - Welcome Series,Mobile,Northeast,SKU012,1,145.0,145.0,12.31,0.0,0.0,145.0,61.0,8.39,4.15
ORD110589,ORD110589,2026-05-22,CUST006536,True,Google Ads,Search - Nonbrand Skincare,Mobile,West,SKU010,1,28.0,28.0,0.0,6.95,3.16,38.11,8.4,7.44,1.41
ORD110590,ORD110590,2026-05-22,CUST005158,False,Meta Ads,Retargeting - Engaged 30d,Mobile,Northeast,SKU006,1,38.0,38.0,0.0,6.95,3.52,48.47,11.4,8.03,1.71
ORD110591,ORD110591,2026-05-22,CUST003219,False,Email/SMS,Campaign - Monthly Newsletter,Tablet,West,SKU001,2,24.0,48.0,0.0,6.95,4.8,59.75,14.4,7.51,2.03
ORD110592,ORD110592,2026-05-22,CUST004407,False,Email/SMS,Flow - Abandoned Cart,Mobile,Midwest,SKU009,3,34.0,102.0,10.47,0.0,0.0,102.0,32.64,7.76,2.95
ORD110593,ORD110593,2026-05-22,CUST006537,True,Meta Ads,Prospecting - Broad,Desktop,Midwest,SKU011,2,98.0,196.0,0.0,0.0,0.0,196.0,76.0,7.74,5.98
ORD110594,ORD110594,2026-05-22,CUST003845,False,Email/SMS,Flow - Welcome Series,Tablet,Midwest,SKU006,1,38.0,38.0,4.66,6.95,3.2,48.15,11.4,9.35,1.56
ORD110595,ORD110595,2026-05-22,CUST006538,True,Organic Search,(organic),Desktop,West,SKU008,1,32.0,32.0,4.98,6.95,0.0,38.95,9.6,6.84,1.29
ORD110596,ORD110596,2026-05-22,CUST006539,True,Meta Ads,Retargeting - Engaged 30d,Desktop,Midwest,SKU004,2,56.0,112.0,0.0,0.0,6.76,118.76,31.36,8.49,3.74
ORD110597,ORD110597,2026-05-22,CUST005983,False,Meta Ads,Retargeting - Engaged 30d,Mobile,West,SKU003,2,48.0,96.0,8.33,0.0,0.0,96.0,24.0,7.82,2.84
ORD110598,ORD110598,2026-05-22,CUST006540,True,Organic Social,(organic social),Tablet,Midwest,SKU003,1,48.0,48.0,0.0,6.95,0.0,54.95,12.0,7.48,1.89
ORD110599,ORD110599,2026-05-22,CUST005797,False,Email/SMS,Flow - Welcome Series,Tablet,South,SKU002,1,22.0,22.0,0.0,6.95,1.86,30.81,6.6,7.68,1.19
ORD110600,ORD110600,2026-05-22,CUST006541,True,Organic Search,(organic),Mobile,Northeast,SKU005,1,42.0,42.0,8.3,6.95,3.23,52.18,10.5,8.79,1.57
ORD110601,ORD110601,2026-05-22,CUST006542,True,Meta Ads,Prospecting - Broad,Mobile,West,SKU008,1,32.0,32.0,0.0,6.95,2.16,41.11,9.6,6.64,1.49
ORD110602,ORD110602,2026-05-22,CUST002926,False,Email/SMS,Flow - Welcome Series,Desktop,Midwest,SKU007,3,52.0,156.0,0.0,0.0,0.0,156.0,49.92,7.93,4.82
ORD110603,ORD110603,2026-05-22,CUST004210,False,Meta Ads,Prospecting - Lookalike 1%,Mobile,West,SKU002,2,22.0,44.0,0.0,6.95,0.0,50.95,13.2,7.48,1.78
ORD110604,ORD110604,2026-05-22,CUST003604,False,Email/SMS,Flow - Welcome Series,Mobile,South,SKU001,1,24.0,24.0,2.43,6.95,2.67,33.62,7.2,7.47,1.2
ORD110605,ORD110605,2026-05-22,CUST002872,False,Email/SMS,Flow - Welcome Series,Desktop,Northeast,SKU006,2,38.0,76.0,0.0,0.0,6.48,82.48,22.8,9.08,2.69
ORD110606,ORD110606,2026-05-22,CUST006543,True,Meta Ads,Retargeting - Cart Abandon,Mobile,South,SKU008,1,32.0,32.0,0.0,6.95,0.0,38.95,9.6,8.55,1.43
ORD110607,ORD110607,2026-05-22,CUST004370,False,Email/SMS,Campaign - Monthly Newsletter,Mobile,Midwest,SKU010,2,28.0,56.0,5.34,6.95,5.1,68.05,16.8,8.77,2.12
ORD110608,ORD110608,2026-05-22,CUST004662,False,Email/SMS,Campaign - Monthly Newsletter,Desktop,Northeast,SKU006,1,38.0,38.0,5.1,6.95,2.48,47.43,11.4,8.39,1.53
ORD110609,ORD110609,2026-05-22,CUST006544,True,Direct,(direct),Desktop,Midwest,SKU008,1,32.0,32.0,4.69,6.95,0.0,38.95,9.6,9.01,1.29
ORD110610,ORD110610,2026-05-22,CUST006545,True,Direct,(direct),Tablet,Northeast,SKU001,2,24.0,48.0,0.0,6.95,4.46,59.41,14.4,8.76,2.02
ORD110611,ORD110611,2026-05-22,CUST006546,True,Meta Ads,Prospecting - Broad,Desktop,South,SKU006,1,38.0,38.0,0.0,6.95,0.0,44.95,11.4,7.23,1.6
ORD110612,ORD110612,2026-05-22,CUST006104,False,Email/SMS,Campaign - Monthly Newsletter,Mobile,Midwest,SKU003,1,48.0,48.0,8.79,6.95,0.0,54.95,12.0,9.1,1.64
ORD110613,ORD110613,2026-05-22,CUST006547,True,Email/SMS,Flow - Welcome Series,Desktop,Midwest,SKU005,1,42.0,42.0,0.0,6.95,0.0,48.95,10.5,9.17,1.72
ORD110614,ORD110614,2026-05-22,CUST006548,True,Google Ads,Shopping - Bestsellers,Desktop,West,SKU006,2,38.0,76.0,0.0,0.0,6.16,82.16,22.8,7.43,2.68
ORD110615,ORD110615,2026-05-23,CUST006549,True,Meta Ads,Retargeting - Engaged 30d,Mobile,South,SKU008,2,32.0,64.0,0.0,6.95,0.0,70.95,19.2,7.39,2.36
ORD110616,ORD110616,2026-05-23,CUST006550,True,Google Ads,Search - Nonbrand Skincare,Mobile,West,SKU002,4,22.0,88.0,0.0,0.0,0.0,88.0,26.4,6.93,2.85
ORD110617,ORD110617,2026-05-23,CUST006551,True,Email/SMS,Campaign - Monthly Newsletter,Mobile,South,SKU004,1,56.0,56.0,0.0,6.95,0.0,62.95,15.68,8.35,2.13
ORD110618,ORD110618,2026-05-23,CUST006552,True,Direct,(direct),Tablet,South,SKU006,2,38.0,76.0,10.48,6.95,5.63,88.58,22.8,8.72,2.56
ORD110619,ORD110619,2026-05-23,CUST006553,True,Meta Ads,Prospecting - Broad,Mobile,Midwest,SKU002,1,22.0,22.0,0.0,6.95,2.32,31.27,6.6,8.71,1.21
ORD110620,ORD110620,2026-05-23,CUST002867,False,Email/SMS,Flow - Abandoned Cart,Mobile,West,SKU006,2,38.0,76.0,9.0,6.95,0.0,82.95,22.8,7.16,2.44
ORD110621,ORD110621,2026-05-23,CUST006187,False,Google Ads,Shopping - Bestsellers,Desktop,Midwest,SKU005,1,42.0,42.0,0.0,6.95,3.13,52.08,10.5,9.22,1.81
ORD110622,ORD110622,2026-05-23,CUST006554,True,Meta Ads,Retargeting - Cart Abandon,Mobile,West,SKU001,1,24.0,24.0,0.0,6.95,2.01,32.96,7.2,8.17,1.26
ORD110623,ORD110623,2026-05-23,CUST002739,False,Direct,(direct),Desktop,Northeast,SKU001,4,24.0,96.0,0.0,0.0,0.0,96.0,28.8,8.63,3.08
ORD110624,ORD110624,2026-05-23,CUST006555,True,Organic Search,(organic),Desktop,South,SKU006,2,38.0,76.0,0.0,0.0,0.0,76.0,22.8,8.62,2.5
ORD110625,ORD110625,2026-05-23,CUST003769,False,Direct,(direct),Mobile,Midwest,SKU005,1,42.0,42.0,0.0,6.95,0.0,48.95,10.5,7.74,1.72
ORD110626,ORD110626,2026-05-23,CUST002873,False,Email/SMS,Campaign - Monthly Newsletter,Desktop,West,SKU003,3,48.0,144.0,0.0,0.0,0.0,144.0,36.0,7.5,4.48
ORD110627,ORD110627,2026-05-23,CUST004763,False,Meta Ads,Prospecting - Broad,Desktop,South,SKU007,1,52.0,52.0,0.0,6.95,0.0,58.95,16.64,8.31,2.01
ORD110628,ORD110628,2026-05-23,CUST004235,False,Direct,(direct),Mobile,South,SKU005,1,42.0,42.0,0.0,6.95,0.0,48.95,10.5,7.92,1.72
ORD110629,ORD110629,2026-05-23,CUST006556,True,Organic Social,(organic social),Mobile,Midwest,SKU006,1,38.0,38.0,0.0,6.95,3.88,48.83,11.4,9.14,1.72
ORD110630,ORD110630,2026-05-23,CUST006557,True,Organic Social,(organic social),Mobile,South,SKU001,1,24.0,24.0,0.0,6.95,2.04,32.99,7.2,7.79,1.26
ORD110631,ORD110631,2026-05-23,CUST006558,True,Meta Ads,Retargeting - Cart Abandon,Mobile,Northeast,SKU005,2,42.0,84.0,12.49,6.95,6.16,97.11,21.0,7.94,2.75
ORD110632,ORD110632,2026-05-23,CUST005755,False,Google Ads,PMax - Skincare Prospecting,Desktop,Midwest,SKU005,2,42.0,84.0,0.0,0.0,0.0,84.0,21.0,8.19,2.74
ORD110633,ORD110633,2026-05-23,CUST004347,False,Email/SMS,Campaign - Monthly Newsletter,Desktop,South,SKU003,2,48.0,96.0,0.0,0.0,0.0,96.0,24.0,7.11,3.08
ORD110634,ORD110634,2026-05-23,CUST004433,False,Email/SMS,Flow - Post Purchase Winback,Mobile,Northeast,SKU003,1,48.0,48.0,4.14,6.95,0.0,54.95,12.0,9.25,1.77
ORD110635,ORD110635,2026-05-23,CUST004333,False,Email/SMS,Flow - Post Purchase Winback,Mobile,Midwest,SKU007,1,52.0,52.0,0.0,6.95,4.14,63.09,16.64,7.96,2.13
ORD110636,ORD110636,2026-05-23,CUST005856,False,Email/SMS,Flow - Post Purchase Winback,Mobile,South,SKU009,1,34.0,34.0,0.0,6.95,3.24,44.19,10.88,8.14,1.58
ORD110637,ORD110637,2026-05-23,CUST006559,True,Organic Search,(organic),Mobile,West,SKU003,4,48.0,192.0,24.94,0.0,0.0,192.0,48.0,6.62,5.14
ORD110638,ORD110638,2026-05-23,CUST006560,True,Email/SMS,Campaign - Monthly Newsletter,Mobile,West,SKU001,1,24.0,24.0,4.52,6.95,2.5,33.45,7.2,7.26,1.14
ORD110639,ORD110639,2026-05-23,CUST006561,True,Organic Search,(organic),Mobile,South,SKU006,1,38.0,38.0,6.76,6.95,0.0,44.95,11.4,7.74,1.41
ORD110640,ORD110640,2026-05-23,CUST005725,False,Meta Ads,Retargeting - Engaged 30d,Mobile,West,SKU004,1,56.0,56.0,0.0,6.95,0.0,62.95,15.68,7.09,2.13
ORD110641,ORD110641,2026-05-23,CUST005413,False,Direct,(direct),Desktop,Midwest,SKU007,1,52.0,52.0,0.0,6.95,0.0,58.95,16.64,8.9,2.01
ORD110642,ORD110642,2026-05-23,CUST006562,True,Meta Ads,Retargeting - Cart Abandon,Mobile,South,SKU005,1,42.0,42.0,6.54,6.95,0.0,48.95,10.5,8.88,1.53
ORD110643,ORD110643,2026-05-23,CUST006563,True,Google Ads,Shopping - Bestsellers,Mobile,South,SKU003,2,48.0,96.0,0.0,0.0,5.62,101.62,24.0,7.99,3.25
ORD110644,ORD110644,2026-05-23,CUST006564,True,Meta Ads,Retargeting - Cart Abandon,Mobile,Northeast,SKU003,1,48.0,48.0,0.0,6.95,0.0,54.95,12.0,8.37,1.89
ORD110645,ORD110645,2026-05-23,CUST004469,False,Unattributed,(not set),Mobile,South,SKU004,4,56.0,224.0,0.0,0.0,15.87,239.87,62.72,8.04,7.26
ORD110646,ORD110646,2026-05-23,CUST006565,True,Google Ads,Search - Brand,Desktop,West,SKU008,2,32.0,64.0,6.0,6.95,0.0,70.95,19.2,7.37,2.18
ORD110647,ORD110647,2026-05-23,CUST002859,False,Organic Social,(organic social),Desktop,Midwest,SKU004,2,56.0,112.0,0.0,0.0,0.0,112.0,31.36,7.92,3.55
ORD110648,ORD110648,2026-05-23,CUST002833,False,Email/SMS,Flow - Post Purchase Winback,Mobile,South,SKU001,2,24.0,48.0,9.29,6.95,4.27,59.22,14.4,8.22,1.75
ORD110649,ORD110649,2026-05-23,CUST003739,False,Email/SMS,Flow - Abandoned Cart,Mobile,Northeast,SKU006,1,38.0,38.0,3.08,6.95,0.0,44.95,11.4,9.3,1.51
ORD110650,ORD110650,2026-05-23,CUST006566,True,Organic Search,(organic),Mobile,South,SKU004,1,56.0,56.0,0.0,6.95,0.0,62.95,15.68,7.4,2.13
ORD110651,ORD110651,2026-05-23,CUST005498,False,Google Ads,Search - Nonbrand Skincare,Mobile,Midwest,SKU004,1,56.0,56.0,0.0,6.95,0.0,62.95,15.68,9.13,2.13
ORD110652,ORD110652,2026-05-23,CUST005071,False,Meta Ads,Prospecting - Lookalike 1%,Mobile,South,SKU003,1,48.0,48.0,0.0,6.95,0.0,54.95,12.0,8.04,1.89
ORD110653,ORD110653,2026-05-23,CUST005796,False,Email/SMS,Flow - Abandoned Cart,Mobile,West,SKU005,1,42.0,42.0,4.02,6.95,0.0,48.95,10.5,6.65,1.6
ORD110654,ORD110654,2026-05-23,CUST006567,True,Google Ads,PMax - Skincare Prospecting,Desktop,West,SKU012,1,145.0,145.0,0.0,0.0,0.0,145.0,61.0,6.61,4.5
ORD110655,ORD110655,2026-05-23,CUST006568,True,Organic Search,(organic),Mobile,Northeast,SKU011,1,98.0,98.0,0.0,0.0,0.0,98.0,38.0,9.62,3.14
ORD110656,ORD110656,2026-05-23,CUST006030,False,Email/SMS,Flow - Welcome Series,Mobile,West,SKU003,3,48.0,144.0,0.0,0.0,0.0,144.0,36.0,7.4,4.48
ORD110657,ORD110657,2026-05-23,CUST006569,True,Google Ads,PMax - Skincare Prospecting,Mobile,South,SKU001,1,24.0,24.0,0.0,6.95,0.0,30.95,7.2,7.67,1.2
ORD110658,ORD110658,2026-05-23,CUST006570,True,Meta Ads,Prospecting - Broad,Mobile,West,SKU005,1,42.0,42.0,0.0,6.95,0.0,48.95,10.5,7.17,1.72
