customer_id,first_order_date,acquisition_channel,acquisition_campaign,region,device
CUST007374,2026-06-28,Google Ads,Search - Nonbrand Skincare,Midwest,Mobile
CUST007375,2026-06-28,Meta Ads,Prospecting - Lookalike 1%,Northeast,Mobile
CUST007376,2026-06-28,Organic Social,(organic social),West,Mobile
CUST007377,2026-06-28,Organic Search,(organic),Northeast,Mobile
CUST007378,2026-06-28,Organic Search,(organic),South,Desktop
CUST007379,2026-06-28,Organic Search,(organic),West,Mobile
CUST007380,2026-06-28,Meta Ads,Retargeting - Engaged 30d,West,Desktop
CUST007381,2026-06-28,Meta Ads,Prospecting - Broad,Midwest,Desktop
CUST007382,2026-06-28,Meta Ads,Retargeting - Engaged 30d,South,Desktop
CUST007383,2026-06-28,Organic Search,(organic),West,Desktop
CUST007384,2026-06-28,Direct,(direct),West,Mobile
CUST007385,2026-06-28,Meta Ads,Prospecting - Lookalike 1%,South,Mobile
CUST007386,2026-06-28,Meta Ads,Retargeting - Engaged 30d,South,Mobile
CUST007387,2026-06-28,Meta Ads,Prospecting - Broad,West,Desktop
CUST007388,2026-06-28,Meta Ads,Retargeting - Cart Abandon,Midwest,Mobile
CUST007389,2026-06-28,Google Ads,PMax - Skincare Prospecting,Northeast,Mobile
CUST007390,2026-06-28,Organic Search,(organic),South,Mobile
CUST007391,2026-06-28,Organic Search,(organic),Northeast,Tablet
CUST007392,2026-06-29,Meta Ads,Retargeting - Cart Abandon,Northeast,Mobile
CUST007393,2026-06-29,Organic Search,(organic),Midwest,Mobile
CUST007394,2026-06-29,Direct,(direct),Midwest,Mobile
CUST007395,2026-06-29,Google Ads,Shopping - Bestsellers,Midwest,Desktop
CUST007396,2026-06-29,Google Ads,PMax - Skincare Prospecting,South,Mobile
CUST007397,2026-06-29,Meta Ads,Retargeting - Cart Abandon,Northeast,Mobile
CUST007398,2026-06-29,Organic Search,(organic),South,Mobile
CUST007399,2026-06-29,Google Ads,PMax - Skincare Prospecting,Midwest,Mobile
CUST007400,2026-06-29,Email/SMS,Campaign - Monthly Newsletter,South,Tablet
CUST007401,2026-06-29,Organic Search,(organic),South,Mobile
CUST007402,2026-06-29,Meta Ads,Prospecting - Broad,Northeast,Tablet
CUST007403,2026-06-29,Direct,(direct),South,Mobile
CUST007404,2026-06-29,Direct,(direct),South,Mobile
CUST007405,2026-06-29,Organic Search,(organic),West,Mobile
CUST007406,2026-06-29,Google Ads,Search - Brand,Midwest,Mobile
CUST007407,2026-06-29,Meta Ads,Prospecting - Lookalike 1%,Northeast,Mobile
CUST007408,2026-06-29,Meta Ads,Prospecting - Lookalike 1%,South,Desktop
CUST007409,2026-06-29,Google Ads,Shopping - Bestsellers,Northeast,Mobile
CUST007410,2026-06-29,Google Ads,Shopping - Bestsellers,South,Desktop
CUST007411,2026-06-29,Meta Ads,Prospecting - Broad,Midwest,Mobile
CUST007412,2026-06-30,Meta Ads,Prospecting - Broad,West,Desktop
CUST007413,2026-06-30,Meta Ads,Prospecting - Lookalike 1%,Midwest,Tablet
CUST007414,2026-06-30,Email/SMS,Flow - Welcome Series,South,Desktop
CUST007415,2026-06-30,Google Ads,Search - Nonbrand Skincare,Northeast,Desktop
CUST007416,2026-06-30,Meta Ads,Retargeting - Engaged 30d,South,Desktop
CUST007417,2026-06-30,Organic Social,(organic social),South,Mobile
CUST007418,2026-06-30,Meta Ads,Prospecting - Lookalike 1%,West,Desktop
CUST007419,2026-06-30,Organic Search,(organic),Midwest,Mobile
CUST007420,2026-06-30,Google Ads,Search - Brand,Midwest,Mobile
CUST007421,2026-06-30,Google Ads,Shopping - Bestsellers,Midwest,Desktop
CUST007422,2026-06-30,Meta Ads,Retargeting - Cart Abandon,West,Desktop
CUST007423,2026-06-30,Organic Search,(organic),South,Desktop
CUST007424,2026-06-30,Google Ads,PMax - Skincare Prospecting,Northeast,Desktop
CUST007425,2026-06-30,Organic Search,(organic),Northeast,Desktop
CUST007426,2026-06-30,Organic Social,(organic social),West,Mobile
CUST007427,2026-06-30,Google Ads,Shopping - Bestsellers,South,Mobile
CUST007428,2026-06-30,Direct,(direct),West,Mobile
CUST007429,2026-06-30,Google Ads,Shopping - Bestsellers,Midwest,Mobile
CUST007430,2026-06-30,Direct,(direct),South,Mobile
CUST007431,2026-06-30,Google Ads,Shopping - Bestsellers,Midwest,Desktop
CUST007432,2026-06-30,Google Ads,Search - Nonbrand Skincare,West,Tablet
CUST007433,2026-07-01,Direct,(direct),West,Desktop
CUST007434,2026-07-01,Meta Ads,Prospecting - Lookalike 1%,South,Mobile
CUST007435,2026-07-01,Meta Ads,Retargeting - Cart Abandon,West,Mobile
CUST007436,2026-07-01,Google Ads,Shopping - Bestsellers,Northeast,Mobile
CUST007437,2026-07-01,Unattributed,(not set),Midwest,Mobile
CUST007438,2026-07-01,Google Ads,Search - Brand,West,Mobile
CUST007439,2026-07-01,Organic Social,(organic social),Northeast,Mobile
CUST007440,2026-07-01,Google Ads,Search - Brand,West,Mobile
CUST007441,2026-07-01,Organic Social,(organic social),Northeast,Desktop
CUST007442,2026-07-01,Organic Search,(organic),South,Mobile
CUST007443,2026-07-01,Meta Ads,Prospecting - Broad,West,Desktop
CUST007444,2026-07-01,Google Ads,PMax - Skincare Prospecting,Midwest,Mobile
CUST007445,2026-07-01,Unattributed,(not set),Midwest,Mobile
CUST007446,2026-07-01,Meta Ads,Prospecting - Lookalike 1%,South,Desktop
CUST007447,2026-07-01,Google Ads,Search - Nonbrand Skincare,West,Mobile
CUST007448,2026-07-01,Organic Search,(organic),South,Desktop
CUST007449,2026-07-01,Google Ads,Shopping - Bestsellers,West,Desktop
CUST007450,2026-07-01,Organic Social,(organic social),Midwest,Desktop
CUST007451,2026-07-01,Google Ads,Search - Brand,South,Mobile
CUST007452,2026-07-01,Meta Ads,Retargeting - Engaged 30d,South,Mobile
CUST007453,2026-07-01,Organic Search,(organic),Northeast,Desktop
CUST007454,2026-07-01,Organic Search,(organic),Midwest,Mobile
CUST007455,2026-07-01,Google Ads,Shopping - Bestsellers,South,Mobile
CUST007456,2026-07-02,Organic Search,(organic),Northeast,Desktop
CUST007457,2026-07-02,Meta Ads,Retargeting - Engaged 30d,West,Desktop
CUST007458,2026-07-02,Organic Search,(organic),Midwest,Mobile
CUST007459,2026-07-02,Organic Search,(organic),West,Mobile
CUST007460,2026-07-02,Organic Search,(organic),South,Mobile
CUST007461,2026-07-02,Google Ads,Shopping - Bestsellers,West,Mobile
CUST007462,2026-07-02,Google Ads,Search - Brand,South,Mobile
CUST007463,2026-07-02,Meta Ads,Prospecting - Lookalike 1%,South,Mobile
CUST007464,2026-07-02,Direct,(direct),Northeast,Desktop
CUST007465,2026-07-02,Organic Social,(organic social),Northeast,Mobile
CUST007466,2026-07-02,Google Ads,PMax - Skincare Prospecting,South,Desktop
CUST007467,2026-07-02,Google Ads,Search - Nonbrand Skincare,South,Mobile
CUST007468,2026-07-02,Meta Ads,Retargeting - Engaged 30d,Midwest,Desktop
CUST007469,2026-07-02,Meta Ads,Retargeting - Engaged 30d,Midwest,Mobile
CUST007470,2026-07-02,Meta Ads,Prospecting - Lookalike 1%,Midwest,Mobile
CUST007471,2026-07-02,Google Ads,Search - Nonbrand Skincare,Midwest,Desktop
CUST007472,2026-07-02,Direct,(direct),Northeast,Desktop
CUST007473,2026-07-02,Google Ads,Search - Nonbrand Skincare,Midwest,Tablet
CUST007474,2026-07-02,Meta Ads,Retargeting - Engaged 30d,Northeast,Mobile
CUST007475,2026-07-02,Google Ads,Shopping - Bestsellers,Midwest,Mobile
CUST007476,2026-07-02,Google Ads,Search - Nonbrand Skincare,Midwest,Mobile
CUST007477,2026-07-03,Google Ads,Shopping - Bestsellers,Midwest,Mobile
CUST007478,2026-07-03,Meta Ads,Retargeting - Cart Abandon,West,Mobile
CUST007479,2026-07-03,Google Ads,PMax - Skincare Prospecting,South,Mobile
CUST007480,2026-07-03,Meta Ads,Prospecting - Lookalike 1%,Northeast,Mobile
CUST007481,2026-07-03,Meta Ads,Prospecting - Lookalike 1%,Northeast,Mobile
CUST007482,2026-07-03,Meta Ads,Retargeting - Engaged 30d,Northeast,Mobile
CUST007483,2026-07-03,Organic Search,(organic),West,Desktop
CUST007484,2026-07-03,Meta Ads,Retargeting - Engaged 30d,Midwest,Mobile
CUST007485,2026-07-03,Meta Ads,Retargeting - Cart Abandon,South,Mobile
CUST007486,2026-07-03,Direct,(direct),Northeast,Mobile
CUST007487,2026-07-03,Google Ads,Shopping - Bestsellers,Midwest,Mobile
CUST007488,2026-07-03,Google Ads,Search - Brand,West,Mobile
CUST007489,2026-07-03,Google Ads,Search - Nonbrand Skincare,Northeast,Tablet
CUST007490,2026-07-03,Google Ads,Search - Brand,South,Mobile
CUST007491,2026-07-03,Google Ads,Shopping - Bestsellers,West,Mobile
CUST007492,2026-07-03,Google Ads,PMax - Skincare Prospecting,West,Mobile
CUST007493,2026-07-03,Meta Ads,Prospecting - Broad,South,Mobile
CUST007494,2026-07-03,Direct,(direct),Midwest,Mobile
CUST007495,2026-07-03,Email/SMS,Campaign - Monthly Newsletter,Midwest,Mobile
CUST007496,2026-07-03,Meta Ads,Retargeting - Engaged 30d,West,Tablet
CUST007497,2026-07-03,Google Ads,Shopping - Bestsellers,South,Desktop
CUST007498,2026-07-03,Google Ads,PMax - Skincare Prospecting,West,Desktop
CUST007499,2026-07-03,Organic Search,(organic),Northeast,Desktop
CUST007500,2026-07-03,Meta Ads,Prospecting - Lookalike 1%,West,Desktop
CUST007501,2026-07-03,Meta Ads,Prospecting - Broad,West,Desktop
CUST007502,2026-07-04,Google Ads,Search - Brand,South,Mobile
CUST007503,2026-07-04,Meta Ads,Retargeting - Cart Abandon,South,Desktop
CUST007504,2026-07-04,Direct,(direct),Northeast,Mobile
CUST007505,2026-07-04,Google Ads,Search - Brand,West,Desktop
CUST007506,2026-07-04,Google Ads,PMax - Skincare Prospecting,West,Desktop
CUST007507,2026-07-04,Organic Search,(organic),South,Mobile
CUST007508,2026-07-04,Meta Ads,Retargeting - Engaged 30d,Northeast,Mobile
CUST007509,2026-07-04,Meta Ads,Retargeting - Cart Abandon,South,Mobile
CUST007510,2026-07-04,Unattributed,(not set),South,Mobile
CUST007511,2026-07-04,Organic Search,(organic),West,Desktop
CUST007512,2026-07-04,Organic Search,(organic),Northeast,Mobile
CUST007513,2026-07-04,Meta Ads,Retargeting - Engaged 30d,West,Mobile
CUST007514,2026-07-04,Unattributed,(not set),West,Mobile
CUST007515,2026-07-04,Google Ads,Search - Brand,West,Desktop
CUST007516,2026-07-04,Meta Ads,Retargeting - Cart Abandon,Midwest,Mobile
CUST007517,2026-07-04,Organic Search,(organic),Northeast,Desktop
CUST007518,2026-07-04,Google Ads,Search - Brand,Northeast,Mobile
CUST007519,2026-07-04,Email/SMS,Flow - Abandoned Cart,South,Tablet
CUST007520,2026-07-04,Google Ads,Shopping - Bestsellers,Midwest,Desktop
CUST007521,2026-07-04,Google Ads,Search - Brand,South,Mobile
CUST007522,2026-07-04,Meta Ads,Prospecting - Lookalike 1%,West,Desktop
CUST007523,2026-07-04,Meta Ads,Prospecting - Broad,Midwest,Mobile
CUST007524,2026-07-04,Direct,(direct),Midwest,Mobile
CUST007525,2026-07-04,Meta Ads,Retargeting - Engaged 30d,Northeast,Desktop
CUST007526,2026-07-04,Meta Ads,Retargeting - Engaged 30d,Northeast,Desktop
CUST007527,2026-07-05,Meta Ads,Prospecting - Broad,West,Mobile
CUST007528,2026-07-05,Organic Social,(organic social),West,Desktop
CUST007529,2026-07-05,Google Ads,PMax - Skincare Prospecting,Northeast,Mobile
CUST007530,2026-07-05,Direct,(direct),Northeast,Mobile
CUST007531,2026-07-05,Direct,(direct),West,Desktop
CUST007532,2026-07-05,Google Ads,PMax - Skincare Prospecting,West,Desktop
CUST007533,2026-07-05,Google Ads,Search - Nonbrand Skincare,Northeast,Mobile
CUST007534,2026-07-05,Meta Ads,Prospecting - Lookalike 1%,West,Mobile
CUST007535,2026-07-05,Meta Ads,Prospecting - Lookalike 1%,Northeast,Desktop
CUST007536,2026-07-05,Meta Ads,Retargeting - Cart Abandon,Midwest,Mobile
CUST007537,2026-07-05,Direct,(direct),West,Mobile
CUST007538,2026-07-05,Organic Search,(organic),Midwest,Mobile
CUST007539,2026-07-05,Google Ads,Search - Brand,Northeast,Mobile
CUST007540,2026-07-05,Google Ads,PMax - Skincare Prospecting,West,Desktop
CUST007541,2026-07-05,Organic Search,(organic),Midwest,Mobile
CUST007542,2026-07-05,Meta Ads,Retargeting - Cart Abandon,Midwest,Mobile
CUST007543,2026-07-05,Meta Ads,Prospecting - Lookalike 1%,Midwest,Desktop
CUST007544,2026-07-05,Organic Social,(organic social),Northeast,Desktop
CUST007545,2026-07-05,Organic Social,(organic social),West,Mobile
CUST007546,2026-07-05,Organic Search,(organic),Northeast,Desktop
CUST007547,2026-07-05,Google Ads,PMax - Skincare Prospecting,Midwest,Mobile
CUST007548,2026-07-05,Unattributed,(not set),Midwest,Mobile
CUST007549,2026-07-05,Organic Search,(organic),South,Desktop
CUST007550,2026-07-05,Organic Search,(organic),West,Mobile
CUST007551,2026-07-05,Meta Ads,Prospecting - Lookalike 1%,Northeast,Mobile
CUST007552,2026-07-05,Meta Ads,Prospecting - Lookalike 1%,South,Mobile
CUST007553,2026-07-06,Unattributed,(not set),West,Desktop
CUST007554,2026-07-06,Organic Search,(organic),South,Mobile
CUST007555,2026-07-06,Meta Ads,Retargeting - Cart Abandon,South,Desktop
CUST007556,2026-07-06,Direct,(direct),Midwest,Mobile
CUST007557,2026-07-06,Organic Social,(organic social),Northeast,Mobile
CUST007558,2026-07-06,Meta Ads,Retargeting - Cart Abandon,Northeast,Mobile
CUST007559,2026-07-06,Direct,(direct),South,Mobile
CUST007560,2026-07-06,Meta Ads,Prospecting - Lookalike 1%,South,Mobile
CUST007561,2026-07-06,Organic Search,(organic),West,Mobile
CUST007562,2026-07-06,Organic Social,(organic social),West,Mobile
CUST007563,2026-07-06,Direct,(direct),West,Mobile
CUST007564,2026-07-06,Google Ads,PMax - Skincare Prospecting,West,Mobile
CUST007565,2026-07-06,Organic Social,(organic social),Midwest,Mobile
CUST007566,2026-07-06,Organic Social,(organic social),West,Desktop
CUST007567,2026-07-06,Organic Search,(organic),South,Mobile
CUST007568,2026-07-06,Direct,(direct),Midwest,Tablet
CUST007569,2026-07-06,Organic Search,(organic),Northeast,Mobile
CUST007570,2026-07-07,Meta Ads,Retargeting - Cart Abandon,Northeast,Tablet
CUST007571,2026-07-07,Meta Ads,Retargeting - Cart Abandon,Midwest,Desktop
CUST007572,2026-07-07,Google Ads,Search - Brand,South,Mobile
CUST007573,2026-07-07,Meta Ads,Retargeting - Engaged 30d,Midwest,Mobile
CUST007574,2026-07-07,Meta Ads,Retargeting - Engaged 30d,South,Mobile
CUST007575,2026-07-07,Google Ads,Shopping - Bestsellers,West,Desktop
CUST007576,2026-07-07,Meta Ads,Retargeting - Engaged 30d,Midwest,Mobile
CUST007577,2026-07-07,Direct,(direct),Midwest,Mobile
CUST007578,2026-07-07,Meta Ads,Retargeting - Engaged 30d,South,Mobile
CUST007579,2026-07-07,Organic Search,(organic),West,Desktop
CUST007580,2026-07-07,Organic Search,(organic),Midwest,Mobile
CUST007581,2026-07-07,Google Ads,Search - Brand,West,Mobile
CUST007582,2026-07-07,Meta Ads,Prospecting - Broad,West,Mobile
CUST007583,2026-07-07,Meta Ads,Prospecting - Lookalike 1%,Midwest,Mobile
CUST007584,2026-07-07,Google Ads,Search - Brand,Midwest,Mobile
CUST007585,2026-07-07,Google Ads,Search - Nonbrand Skincare,Midwest,Mobile
CUST007586,2026-07-07,Organic Social,(organic social),Midwest,Mobile
CUST007587,2026-07-07,Organic Search,(organic),South,Mobile
CUST007588,2026-07-07,Meta Ads,Retargeting - Engaged 30d,West,Desktop
CUST007589,2026-07-08,Meta Ads,Retargeting - Cart Abandon,South,Mobile
CUST007590,2026-07-08,Organic Social,(organic social),South,Mobile
CUST007591,2026-07-08,Direct,(direct),South,Tablet
CUST007592,2026-07-08,Organic Search,(organic),Northeast,Mobile
CUST007593,2026-07-08,Organic Search,(organic),South,Mobile
CUST007594,2026-07-08,Organic Search,(organic),Northeast,Desktop
CUST007595,2026-07-08,Organic Search,(organic),South,Mobile
CUST007596,2026-07-08,Google Ads,Shopping - Bestsellers,Midwest,Mobile
CUST007597,2026-07-08,Google Ads,Search - Nonbrand Skincare,West,Desktop
CUST007598,2026-07-08,Google Ads,Search - Brand,Northeast,Mobile
CUST007599,2026-07-08,Email/SMS,Flow - Welcome Series,South,Mobile
CUST007600,2026-07-08,Organic Social,(organic social),Midwest,Mobile
CUST007601,2026-07-08,Meta Ads,Prospecting - Lookalike 1%,South,Desktop
CUST007602,2026-07-08,Google Ads,Search - Nonbrand Skincare,West,Mobile
CUST007603,2026-07-08,Meta Ads,Retargeting - Engaged 30d,West,Mobile
CUST007604,2026-07-08,Google Ads,Search - Brand,South,Desktop
CUST007605,2026-07-08,Google Ads,PMax - Skincare Prospecting,Midwest,Mobile
CUST007606,2026-07-08,Organic Search,(organic),West,Desktop
CUST007607,2026-07-08,Google Ads,Search - Nonbrand Skincare,West,Desktop
CUST007608,2026-07-08,Meta Ads,Retargeting - Engaged 30d,Northeast,Mobile
CUST007609,2026-07-08,Organic Search,(organic),South,Desktop
CUST007610,2026-07-08,Meta Ads,Prospecting - Broad,West,Mobile
CUST007611,2026-07-09,Direct,(direct),Midwest,Mobile
CUST007612,2026-07-09,Unattributed,(not set),South,Mobile
CUST007613,2026-07-09,Google Ads,Shopping - Bestsellers,South,Desktop
CUST007614,2026-07-09,Meta Ads,Prospecting - Lookalike 1%,Midwest,Tablet
CUST007615,2026-07-09,Meta Ads,Retargeting - Cart Abandon,South,Mobile
CUST007616,2026-07-09,Google Ads,Search - Nonbrand Skincare,Northeast,Mobile
CUST007617,2026-07-09,Google Ads,Search - Brand,South,Mobile
CUST007618,2026-07-09,Meta Ads,Prospecting - Lookalike 1%,Midwest,Mobile
CUST007619,2026-07-09,Google Ads,Search - Nonbrand Skincare,West,Desktop
CUST007620,2026-07-09,Meta Ads,Retargeting - Cart Abandon,Midwest,Desktop
CUST007621,2026-07-09,Google Ads,Shopping - Bestsellers,Midwest,Tablet
CUST007622,2026-07-09,Organic Search,(organic),South,Desktop
CUST007623,2026-07-09,Email/SMS,Campaign - Monthly Newsletter,West,Desktop
CUST007624,2026-07-09,Unattributed,(not set),South,Mobile
CUST007625,2026-07-09,Google Ads,Shopping - Bestsellers,Midwest,Mobile
CUST007626,2026-07-09,Google Ads,PMax - Skincare Prospecting,South,Mobile
CUST007627,2026-07-09,Google Ads,Shopping - Bestsellers,West,Mobile
CUST007628,2026-07-09,Organic Social,(organic social),Midwest,Mobile
CUST007629,2026-07-09,Meta Ads,Retargeting - Cart Abandon,Midwest,Mobile
CUST007630,2026-07-09,Email/SMS,Flow - Welcome Series,Midwest,Mobile
CUST007631,2026-07-09,Meta Ads,Prospecting - Broad,South,Mobile
CUST007632,2026-07-10,Meta Ads,Prospecting - Broad,West,Tablet
CUST007633,2026-07-10,Meta Ads,Prospecting - Lookalike 1%,Midwest,Desktop
CUST007634,2026-07-10,Email/SMS,Flow - Welcome Series,Midwest,Mobile
CUST007635,2026-07-10,Direct,(direct),West,Tablet
CUST007636,2026-07-10,Meta Ads,Retargeting - Engaged 30d,Midwest,Mobile
CUST007637,2026-07-10,Google Ads,Shopping - Bestsellers,South,Mobile
CUST007638,2026-07-10,Google Ads,Shopping - Bestsellers,West,Mobile
CUST007639,2026-07-10,Meta Ads,Prospecting - Lookalike 1%,South,Mobile
CUST007640,2026-07-10,Organic Social,(organic social),West,Mobile
CUST007641,2026-07-10,Meta Ads,Prospecting - Broad,Northeast,Tablet
CUST007642,2026-07-10,Google Ads,Shopping - Bestsellers,West,Mobile
CUST007643,2026-07-10,Google Ads,Search - Nonbrand Skincare,Midwest,Desktop
CUST007644,2026-07-10,Organic Search,(organic),West,Mobile
CUST007645,2026-07-10,Google Ads,Shopping - Bestsellers,South,Desktop
CUST007646,2026-07-10,Organic Social,(organic social),South,Mobile
CUST007647,2026-07-10,Organic Search,(organic),West,Mobile
CUST007648,2026-07-10,Organic Social,(organic social),Midwest,Desktop
CUST007649,2026-07-10,Organic Search,(organic),Northeast,Desktop
CUST007650,2026-07-10,Direct,(direct),West,Mobile
CUST007651,2026-07-10,Organic Search,(organic),West,Mobile
CUST007652,2026-07-11,Meta Ads,Prospecting - Broad,South,Mobile
CUST007653,2026-07-11,Google Ads,Search - Nonbrand Skincare,South,Mobile
CUST007654,2026-07-11,Google Ads,PMax - Skincare Prospecting,Northeast,Mobile
CUST007655,2026-07-11,Meta Ads,Retargeting - Cart Abandon,Midwest,Desktop
CUST007656,2026-07-11,Google Ads,Search - Nonbrand Skincare,Midwest,Mobile
CUST007657,2026-07-11,Meta Ads,Retargeting - Cart Abandon,Midwest,Mobile
CUST007658,2026-07-11,Organic Search,(organic),South,Mobile
CUST007659,2026-07-11,Google Ads,Search - Brand,South,Mobile
CUST007660,2026-07-11,Direct,(direct),West,Mobile
CUST007661,2026-07-11,Unattributed,(not set),West,Desktop
CUST007662,2026-07-11,Organic Search,(organic),Northeast,Mobile
CUST007663,2026-07-11,Organic Search,(organic),West,Desktop
CUST007664,2026-07-11,Meta Ads,Retargeting - Cart Abandon,Midwest,Mobile
CUST007665,2026-07-11,Direct,(direct),South,Mobile
CUST007666,2026-07-11,Google Ads,Search - Brand,West,Mobile
CUST007667,2026-07-11,Google Ads,Search - Nonbrand Skincare,West,Desktop
CUST007668,2026-07-11,Google Ads,Shopping - Bestsellers,Northeast,Desktop
CUST007669,2026-07-11,Google Ads,PMax - Skincare Prospecting,South,Mobile
CUST007670,2026-07-11,Google Ads,Search - Brand,West,Mobile
CUST007671,2026-07-12,Meta Ads,Prospecting - Broad,South,Mobile
CUST007672,2026-07-12,Google Ads,PMax - Skincare Prospecting,Midwest,Mobile
CUST007673,2026-07-12,Organic Search,(organic),Midwest,Mobile
CUST007674,2026-07-12,Direct,(direct),Northeast,Desktop
CUST007675,2026-07-12,Organic Search,(organic),West,Desktop
CUST007676,2026-07-12,Meta Ads,Retargeting - Cart Abandon,Northeast,Desktop
CUST007677,2026-07-12,Meta Ads,Retargeting - Engaged 30d,Midwest,Mobile
CUST007678,2026-07-12,Meta Ads,Prospecting - Broad,West,Desktop
CUST007679,2026-07-12,Email/SMS,Flow - Welcome Series,Northeast,Tablet
CUST007680,2026-07-12,Meta Ads,Retargeting - Cart Abandon,West,Mobile
CUST007681,2026-07-12,Meta Ads,Retargeting - Cart Abandon,West,Desktop
CUST007682,2026-07-12,Direct,(direct),Northeast,Tablet
CUST007683,2026-07-12,Meta Ads,Retargeting - Engaged 30d,Midwest,Mobile
CUST007684,2026-07-12,Organic Search,(organic),South,Mobile
CUST007685,2026-07-12,Meta Ads,Prospecting - Lookalike 1%,Midwest,Mobile
CUST007686,2026-07-12,Google Ads,Search - Nonbrand Skincare,South,Mobile
CUST007687,2026-07-12,Google Ads,PMax - Skincare Prospecting,Midwest,Mobile
CUST007688,2026-07-12,Google Ads,Search - Nonbrand Skincare,Midwest,Tablet
CUST007689,2026-07-12,Meta Ads,Prospecting - Lookalike 1%,West,Mobile
CUST007690,2026-07-12,Meta Ads,Retargeting - Cart Abandon,Midwest,Mobile
CUST007691,2026-07-12,Google Ads,Search - Brand,Midwest,Mobile
CUST007692,2026-07-12,Meta Ads,Retargeting - Cart Abandon,West,Desktop
CUST007693,2026-07-12,Organic Search,(organic),Northeast,Desktop
CUST007694,2026-07-12,Organic Social,(organic social),Midwest,Desktop
CUST007695,2026-07-12,Organic Social,(organic social),West,Mobile
CUST007696,2026-07-12,Google Ads,PMax - Skincare Prospecting,Northeast,Desktop
CUST007697,2026-07-12,Organic Search,(organic),Northeast,Desktop
CUST007698,2026-07-13,Google Ads,Shopping - Bestsellers,Northeast,Mobile
CUST007699,2026-07-13,Google Ads,Search - Brand,West,Desktop
CUST007700,2026-07-13,Organic Search,(organic),Midwest,Mobile
CUST007701,2026-07-13,Organic Search,(organic),Northeast,Desktop
CUST007702,2026-07-13,Google Ads,Shopping - Bestsellers,Northeast,Mobile
CUST007703,2026-07-13,Meta Ads,Prospecting - Lookalike 1%,Midwest,Mobile
CUST007704,2026-07-13,Meta Ads,Retargeting - Engaged 30d,Midwest,Mobile
CUST007705,2026-07-13,Organic Search,(organic),Midwest,Desktop
CUST007706,2026-07-13,Google Ads,Shopping - Bestsellers,West,Mobile
CUST007707,2026-07-13,Organic Search,(organic),South,Mobile
CUST007708,2026-07-13,Meta Ads,Prospecting - Broad,South,Mobile
CUST007709,2026-07-13,Google Ads,Shopping - Bestsellers,South,Mobile
CUST007710,2026-07-13,Google Ads,Shopping - Bestsellers,Northeast,Desktop
CUST007711,2026-07-13,Google Ads,Search - Nonbrand Skincare,West,Mobile
CUST007712,2026-07-13,Google Ads,Shopping - Bestsellers,West,Mobile
CUST007713,2026-07-13,Organic Search,(organic),Northeast,Mobile
CUST007714,2026-07-13,Organic Search,(organic),South,Mobile
CUST007715,2026-07-13,Organic Search,(organic),South,Mobile
CUST007716,2026-07-13,Meta Ads,Prospecting - Broad,South,Desktop
CUST007717,2026-07-13,Meta Ads,Prospecting - Broad,Midwest,Desktop
CUST007718,2026-07-13,Google Ads,Shopping - Bestsellers,West,Mobile
CUST007719,2026-07-13,Organic Search,(organic),South,Mobile
CUST007720,2026-07-14,Google Ads,Search - Brand,South,Mobile
CUST007721,2026-07-14,Organic Search,(organic),South,Desktop
CUST007722,2026-07-14,Google Ads,Search - Nonbrand Skincare,West,Tablet
CUST007723,2026-07-14,Google Ads,Search - Nonbrand Skincare,South,Mobile
CUST007724,2026-07-14,Organic Social,(organic social),West,Desktop
CUST007725,2026-07-14,Direct,(direct),West,Mobile
CUST007726,2026-07-14,Meta Ads,Retargeting - Cart Abandon,West,Mobile
CUST007727,2026-07-14,Google Ads,PMax - Skincare Prospecting,South,Mobile
CUST007728,2026-07-14,Google Ads,PMax - Skincare Prospecting,West,Mobile
CUST007729,2026-07-14,Google Ads,Search - Nonbrand Skincare,South,Mobile
CUST007730,2026-07-14,Organic Search,(organic),South,Mobile
CUST007731,2026-07-14,Direct,(direct),Midwest,Desktop
CUST007732,2026-07-14,Organic Social,(organic social),West,Mobile
CUST007733,2026-07-14,Organic Social,(organic social),West,Desktop
CUST007734,2026-07-14,Organic Social,(organic social),West,Mobile
CUST007735,2026-07-14,Organic Search,(organic),South,Mobile
CUST007736,2026-07-14,Meta Ads,Prospecting - Lookalike 1%,West,Mobile
CUST007737,2026-07-14,Organic Social,(organic social),South,Mobile
CUST007738,2026-07-14,Meta Ads,Retargeting - Engaged 30d,South,Mobile
CUST007739,2026-07-14,Organic Social,(organic social),Midwest,Mobile
CUST007740,2026-07-14,Meta Ads,Prospecting - Broad,Midwest,Desktop
CUST007741,2026-07-14,Organic Search,(organic),Midwest,Mobile
CUST007742,2026-07-15,Organic Social,(organic social),South,Mobile
CUST007743,2026-07-15,Meta Ads,Retargeting - Engaged 30d,South,Mobile
CUST007744,2026-07-15,Google Ads,Search - Nonbrand Skincare,South,Desktop
CUST007745,2026-07-15,Google Ads,PMax - Skincare Prospecting,South,Tablet
CUST007746,2026-07-15,Organic Search,(organic),West,Mobile
CUST007747,2026-07-15,Meta Ads,Prospecting - Lookalike 1%,South,Mobile
CUST007748,2026-07-15,Google Ads,Shopping - Bestsellers,Northeast,Mobile
CUST007749,2026-07-15,Meta Ads,Retargeting - Engaged 30d,West,Mobile
CUST007750,2026-07-15,Google Ads,Shopping - Bestsellers,Midwest,Mobile
CUST007751,2026-07-15,Organic Search,(organic),West,Mobile
