session_id,session_date,journey_id,customer_id,source,medium,campaign,utm_source,utm_medium,utm_campaign,device,landing_page,touch_position,touch_count,viewed_product,added_to_cart,began_checkout,is_purchase,transaction_id,revenue_ga4
SESS0082382,2025-09-15,,,Organic Social,social,(organic social),organic_social,social,(organic social),Mobile,/products/glow-ritual-bundle,1,1,True,True,False,False,,
SESS0082383,2026-01-13,,,Meta Ads,paid_social,Retargeting - Engaged 30d,meta_ads,paid_social,Retargeting - Engaged 30d,Mobile,/products/vitamin-c-serum,1,1,True,False,False,False,,
SESS0082384,2026-07-03,,,Email/SMS,email,Flow - Welcome Series,email/sms,email,Flow - Welcome Series,Tablet,/products/vitamin-c-serum,1,1,True,False,False,False,,
SESS0082385,2026-04-09,,,Direct,(none),(direct),,(none),,Mobile,/products/glow-ritual-bundle,1,1,False,False,False,False,,
SESS0082386,2026-09-12,,,Organic Social,social,(organic social),organic_social,social,,Mobile,/products/glow-ritual-bundle,1,1,True,False,False,False,,
SESS0082387,2026-05-22,,,Direct,(none),(direct),,(none),,Mobile,/products/retinol-renewal-serum,1,1,True,True,False,False,,
SESS0082388,2026-07-19,,,Email/SMS,email,Campaign - Monthly Newsletter,email/sms,email,Campaign - Monthly Newsletter,Mobile,/pages/about,1,1,True,True,True,False,,
SESS0082389,2026-03-19,,,Meta Ads,paid_social,Prospecting - Broad,meta_ads,paid_social,,Mobile,/collections/skincare-sets,1,1,True,False,False,False,,
SESS0082390,2026-06-26,,,Organic Social,social,(organic social),organic_social,social,(organic social),Desktop,/pages/about,1,1,False,False,False,False,,
SESS0082391,2026-07-31,,,Google Ads,cpc,PMax - Skincare Prospecting,google_ads,cpc,PMax - Skincare Prospecting,Mobile,/collections/all,1,1,False,False,False,False,,
SESS0082392,2026-03-12,,,Meta Ads,paid_social,Prospecting - Lookalike 1%,meta_ads,paid_social,Prospecting - Lookalike 1%,Desktop,/products/daily-barrier-moisturizer,1,1,False,False,False,False,,
SESS0082393,2026-02-14,,,Meta Ads,paid_social,Prospecting - Lookalike 1%,meta_ads,paid_social,,Desktop,/products/glow-ritual-bundle,1,1,True,False,False,False,,
SESS0082394,2026-04-28,,,Email/SMS,email,Flow - Post Purchase Winback,email/sms,email,,Mobile,/products/glow-ritual-bundle,1,1,True,True,False,False,,
SESS0082395,2026-01-27,,,Organic Search,organic,(organic),,organic,,Desktop,/pages/about,1,1,True,True,False,False,,
SESS0082396,2026-01-21,,,Meta Ads,paid_social,Retargeting - Engaged 30d,meta_ads,paid_social,Retargeting - Engaged 30d,Desktop,/products/retinol-renewal-serum,1,1,False,False,False,False,,
SESS0082397,2025-12-31,,,Organic Search,organic,(organic),,organic,,Mobile,/pages/about,1,1,True,False,False,False,,
SESS0082398,2026-08-21,,,Google Ads,cpc,Search - Brand,google_ads,cpc,Search - Brand,Mobile,/products/glow-ritual-bundle,1,1,True,False,False,False,,
SESS0082399,2026-01-17,,,Google Ads,cpc,Search - Brand,google_ads,cpc,Search - Brand,Mobile,/pages/about,1,1,True,True,False,False,,
SESS0082400,2026-03-31,,,Direct,(none),(direct),,(none),,Mobile,/pages/about,1,1,False,False,False,False,,
SESS0082401,2026-04-15,,,Organic Social,social,(organic social),organic_social,social,(organic social),Mobile,/products/glow-ritual-bundle,1,1,False,False,False,False,,
SESS0082402,2026-03-04,,,Google Ads,cpc,Search - Brand,google_ads,cpc,Search - Brand,Desktop,/collections/all,1,1,True,False,False,False,,
SESS0082403,2025-10-11,,,Direct,(none),(direct),,(none),,Desktop,/products/retinol-renewal-serum,1,1,True,True,True,False,,
SESS0082404,2026-03-24,,,Direct,(none),(direct),,(none),,Tablet,/collections/bestsellers,1,1,True,True,True,False,,
SESS0082405,2025-10-08,,,Meta Ads,paid_social,Prospecting - Lookalike 1%,meta_ads,paid_social,,Mobile,/,1,1,True,True,False,False,,
SESS0082406,2025-11-16,,,Organic Search,organic,(organic),,organic,,Mobile,/collections/all,1,1,True,True,True,False,,
SESS0082407,2026-05-19,,,Google Ads,cpc,PMax - Skincare Prospecting,google_ads,cpc,PMax - Skincare Prospecting,Mobile,/collections/skincare-sets,1,1,False,False,False,False,,
SESS0082408,2026-04-09,,,Organic Search,organic,(organic),,organic,,Mobile,/products/vitamin-c-serum,1,1,True,True,False,False,,
SESS0082409,2026-04-16,,,Google Ads,cpc,PMax - Skincare Prospecting,google_ads,cpc,PMax - Skincare Prospecting,Mobile,/products/mineral-sunscreen-spf-40,1,1,False,False,False,False,,
SESS0082410,2026-05-26,,,Google Ads,cpc,Search - Nonbrand Skincare,google_ads,cpc,,Desktop,/products/daily-barrier-moisturizer,1,1,True,True,False,False,,
SESS0082411,2025-12-17,,,Meta Ads,paid_social,Prospecting - Broad,meta_ads,paid_social,Prospecting - Broad,Mobile,/pages/about,1,1,True,True,False,False,,
SESS0082412,2026-06-21,,,Organic Social,social,(organic social),organic_social,social,(organic social),Desktop,/collections/skincare-sets,1,1,False,False,False,False,,
SESS0082413,2026-06-08,,,Meta Ads,paid_social,Retargeting - Engaged 30d,meta_ads,paid_social,Retargeting - Engaged 30d,Mobile,/products/mineral-sunscreen-spf-40,1,1,False,False,False,False,,
SESS0082414,2026-08-23,,,Direct,(none),(direct),,(none),,Mobile,/products/vitamin-c-serum,1,1,False,False,False,False,,
SESS0082415,2026-07-15,,,Direct,(none),(direct),,(none),,Mobile,/products/vitamin-c-serum,1,1,True,False,False,False,,
SESS0082416,2026-03-08,,,Meta Ads,paid_social,Retargeting - Cart Abandon,meta_ads,paid_social,Retargeting - Cart Abandon,Desktop,/products/mineral-sunscreen-spf-40,1,1,True,True,False,False,,
SESS0082417,2026-04-02,,,Google Ads,cpc,Search - Nonbrand Skincare,google_ads,cpc,Search - Nonbrand Skincare,Mobile,/products/glow-ritual-bundle,1,1,True,False,False,False,,
SESS0082418,2026-08-26,,,Meta Ads,paid_social,Prospecting - Broad,meta_ads,paid_social,,Mobile,/products/retinol-renewal-serum,1,1,False,False,False,False,,
SESS0082419,2026-06-08,,,Organic Social,social,(organic social),organic_social,social,(organic social),Desktop,/collections/bestsellers,1,1,False,False,False,False,,
SESS0082420,2026-06-23,,,Google Ads,cpc,PMax - Skincare Prospecting,google_ads,cpc,PMax - Skincare Prospecting,Desktop,/products/vitamin-c-serum,1,1,True,True,True,False,,
SESS0082421,2026-02-19,,,Meta Ads,paid_social,Retargeting - Engaged 30d,meta_ads,paid_social,Retargeting - Engaged 30d,Mobile,/products/mineral-sunscreen-spf-40,1,1,False,False,False,False,,
SESS0082422,2026-09-01,,,Google Ads,cpc,Shopping - Bestsellers,google_ads,cpc,Shopping - Bestsellers,Desktop,/products/glow-ritual-bundle,1,1,False,False,False,False,,
SESS0082423,2026-07-07,,,Organic Search,organic,(organic),,organic,,Mobile,/products/glow-ritual-bundle,1,1,False,False,False,False,,
SESS0082424,2026-07-14,,,Google Ads,cpc,Search - Nonbrand Skincare,google_ads,cpc,Search - Nonbrand Skincare,Mobile,/collections/bestsellers,1,1,True,True,False,False,,
SESS0082425,2025-10-31,,,Email/SMS,email,Campaign - Monthly Newsletter,email/sms,email,Campaign - Monthly Newsletter,Tablet,/products/retinol-renewal-serum,1,1,True,True,True,False,,
SESS0082426,2025-11-06,,,Meta Ads,paid_social,Retargeting - Cart Abandon,meta_ads,paid_social,,Desktop,/collections/skincare-sets,1,1,False,False,False,False,,
SESS0082427,2026-07-10,,,Organic Social,social,(organic social),organic_social,social,(organic social),Mobile,/products/glow-ritual-bundle,1,1,True,False,False,False,,
SESS0082428,2025-09-18,,,Meta Ads,paid_social,Retargeting - Cart Abandon,meta_ads,paid_social,Retargeting - Cart Abandon,Mobile,/products/vitamin-c-serum,1,1,True,False,False,False,,
SESS0082429,2026-07-11,,,Meta Ads,paid_social,Retargeting - Cart Abandon,meta_ads,paid_social,Retargeting - Cart Abandon,Mobile,/collections/skincare-sets,1,1,True,False,False,False,,
SESS0082430,2026-03-10,,,Direct,(none),(direct),,(none),,Desktop,/collections/all,1,1,True,True,False,False,,
SESS0082431,2026-07-11,,,Direct,(none),(direct),,(none),,Mobile,/products/glow-ritual-bundle,1,1,True,True,True,False,,
SESS0082432,2026-03-20,,,Meta Ads,paid_social,Retargeting - Engaged 30d,meta_ads,paid_social,Retargeting - Engaged 30d,Desktop,/products/retinol-renewal-serum,1,1,False,False,False,False,,
SESS0082433,2026-06-17,,,Google Ads,cpc,Search - Nonbrand Skincare,google_ads,cpc,Search - Nonbrand Skincare,Mobile,/collections/skincare-sets,1,1,True,False,False,False,,
SESS0082434,2025-10-06,,,Google Ads,cpc,Search - Nonbrand Skincare,google_ads,cpc,Search - Nonbrand Skincare,Mobile,/products/vitamin-c-serum,1,1,True,False,False,False,,
SESS0082435,2026-01-05,,,Organic Search,organic,(organic),,organic,,Mobile,/pages/about,1,1,True,False,False,False,,
SESS0082436,2026-08-28,,,Google Ads,cpc,Shopping - Bestsellers,google_ads,cpc,,Mobile,/products/daily-barrier-moisturizer,1,1,True,True,True,False,,
SESS0082437,2026-08-16,,,Direct,(none),(direct),,(none),,Desktop,/products/daily-barrier-moisturizer,1,1,True,False,False,False,,
SESS0082438,2025-11-21,,,Google Ads,cpc,Shopping - Bestsellers,google_ads,cpc,Shopping - Bestsellers,Mobile,/products/daily-barrier-moisturizer,1,1,False,False,False,False,,
SESS0082439,2025-09-24,,,Meta Ads,paid_social,Prospecting - Broad,meta_ads,paid_social,Prospecting - Broad,Mobile,/products/mineral-sunscreen-spf-40,1,1,True,False,False,False,,
SESS0082440,2025-11-06,,,Google Ads,cpc,PMax - Skincare Prospecting,google_ads,cpc,PMax - Skincare Prospecting,Mobile,/collections/all,1,1,True,True,False,False,,
SESS0082441,2026-01-19,,,Email/SMS,email,Flow - Welcome Series,email/sms,email,Flow - Welcome Series,Mobile,/products/vitamin-c-serum,1,1,True,True,False,False,,
SESS0082442,2026-09-03,,,Organic Search,organic,(organic),,organic,,Mobile,/products/daily-barrier-moisturizer,1,1,True,False,False,False,,
SESS0082443,2026-03-21,,,Direct,(none),(direct),,(none),,Mobile,/collections/bestsellers,1,1,True,False,False,False,,
SESS0082444,2025-12-17,,,Email/SMS,email,Campaign - Monthly Newsletter,email/sms,email,,Mobile,/products/mineral-sunscreen-spf-40,1,1,True,False,False,False,,
SESS0082445,2026-07-14,,,Organic Social,social,(organic social),organic_social,social,,Mobile,/products/retinol-renewal-serum,1,1,True,False,False,False,,
SESS0082446,2026-03-28,,,Organic Search,organic,(organic),,organic,,Desktop,/collections/all,1,1,True,True,False,False,,
SESS0082447,2026-05-06,,,Direct,(none),(direct),,(none),,Desktop,/products/mineral-sunscreen-spf-40,1,1,True,False,False,False,,
SESS0082448,2025-12-13,,,Google Ads,cpc,Search - Nonbrand Skincare,google_ads,cpc,Search - Nonbrand Skincare,Desktop,/products/glow-ritual-bundle,1,1,True,True,True,False,,
SESS0082449,2026-02-09,,,Organic Search,organic,(organic),,organic,,Mobile,/collections/bestsellers,1,1,False,False,False,False,,
SESS0082450,2026-08-10,,,Google Ads,cpc,PMax - Skincare Prospecting,google_ads,cpc,PMax - Skincare Prospecting,Desktop,/collections/all,1,1,True,True,True,False,,
SESS0082451,2026-01-15,,,Meta Ads,paid_social,Retargeting - Cart Abandon,meta_ads,paid_social,Retargeting - Cart Abandon,Desktop,/products/glow-ritual-bundle,1,1,True,True,True,False,,
SESS0082452,2026-05-17,,,Meta Ads,paid_social,Retargeting - Cart Abandon,meta_ads,paid_social,Retargeting - Cart Abandon,Mobile,/collections/all,1,1,True,True,False,False,,
SESS0082453,2026-01-11,,,Google Ads,cpc,Search - Nonbrand Skincare,google_ads,cpc,Search - Nonbrand Skincare,Mobile,/products/daily-barrier-moisturizer,1,1,True,True,False,False,,
SESS0082454,2026-08-28,,,Direct,(none),(direct),,(none),,Desktop,/collections/all,1,1,True,False,False,False,,
SESS0082455,2026-02-25,,,Email/SMS,email,Flow - Abandoned Cart,email/sms,email,Flow - Abandoned Cart,Desktop,/products/mineral-sunscreen-spf-40,1,1,True,True,False,False,,
SESS0082456,2026-02-05,,,Organic Social,social,(organic social),organic_social,social,(organic social),Desktop,/pages/about,1,1,False,False,False,False,,
SESS0082457,2026-01-17,,,Google Ads,cpc,Search - Nonbrand Skincare,google_ads,cpc,Search - Nonbrand Skincare,Desktop,/,1,1,True,False,False,False,,
SESS0082458,2025-11-07,,,Organic Search,organic,(organic),,organic,,Mobile,/products/retinol-renewal-serum,1,1,False,False,False,False,,
SESS0082459,2026-07-12,,,Meta Ads,paid_social,Retargeting - Cart Abandon,meta_ads,paid_social,Retargeting - Cart Abandon,Desktop,/,1,1,True,False,False,False,,
SESS0082460,2026-01-05,,,Organic Social,social,(organic social),organic_social,social,,Mobile,/collections/bestsellers,1,1,False,False,False,False,,
SESS0082461,2026-04-02,,,Meta Ads,paid_social,Prospecting - Broad,meta_ads,paid_social,Prospecting - Broad,Mobile,/products/daily-barrier-moisturizer,1,1,False,False,False,False,,
SESS0082462,2025-11-16,,,Meta Ads,paid_social,Retargeting - Cart Abandon,meta_ads,paid_social,Retargeting - Cart Abandon,Mobile,/collections/bestsellers,1,1,False,False,False,False,,
SESS0082463,2025-10-06,,,Organic Search,organic,(organic),,organic,,Mobile,/collections/all,1,1,True,True,False,False,,
SESS0082464,2026-08-21,,,Organic Search,organic,(organic),,organic,,Mobile,/,1,1,True,True,True,False,,
SESS0082465,2025-09-30,,,Organic Search,organic,(organic),,organic,,Desktop,/collections/all,1,1,True,False,False,False,,
SESS0082466,2026-02-19,,,Google Ads,cpc,Search - Nonbrand Skincare,google_ads,cpc,Search - Nonbrand Skincare,Desktop,/,1,1,True,True,False,False,,
SESS0082467,2026-07-09,,,Organic Search,organic,(organic),,organic,,Mobile,/collections/skincare-sets,1,1,True,False,False,False,,
SESS0082468,2026-03-19,,,Organic Social,social,(organic social),organic_social,social,(organic social),Desktop,/products/vitamin-c-serum,1,1,False,False,False,False,,
SESS0082469,2025-11-05,,,Organic Search,organic,(organic),,organic,,Desktop,/products/vitamin-c-serum,1,1,True,False,False,False,,
SESS0082470,2025-11-14,,,Email/SMS,email,Campaign - Monthly Newsletter,email/sms,email,Campaign - Monthly Newsletter,Mobile,/products/mineral-sunscreen-spf-40,1,1,False,False,False,False,,
SESS0082471,2025-09-28,,,Direct,(none),(direct),,(none),,Desktop,/collections/bestsellers,1,1,False,False,False,False,,
SESS0082472,2025-12-15,,,Email/SMS,email,Flow - Welcome Series,email/sms,email,Flow - Welcome Series,Desktop,/products/mineral-sunscreen-spf-40,1,1,True,False,False,False,,
SESS0082473,2025-10-12,,,Direct,(none),(direct),,(none),,Desktop,/,1,1,True,True,False,False,,
SESS0082474,2026-08-25,,,Organic Social,social,(organic social),organic_social,social,,Desktop,/products/glow-ritual-bundle,1,1,False,False,False,False,,
SESS0082475,2025-11-26,,,Email/SMS,email,Flow - Post Purchase Winback,email/sms,email,Flow - Post Purchase Winback,Desktop,/collections/bestsellers,1,1,True,True,False,False,,
SESS0082476,2025-09-29,,,Organic Social,social,(organic social),organic_social,social,(organic social),Desktop,/products/glow-ritual-bundle,1,1,False,False,False,False,,
SESS0082477,2026-08-22,,,Email/SMS,email,Flow - Abandoned Cart,email/sms,email,Flow - Abandoned Cart,Desktop,/,1,1,True,True,False,False,,
SESS0082478,2025-10-27,,,Meta Ads,paid_social,Prospecting - Broad,meta_ads,paid_social,Prospecting - Broad,Mobile,/collections/bestsellers,1,1,True,True,False,False,,
SESS0082479,2025-11-02,,,Organic Search,organic,(organic),,organic,,Mobile,/products/vitamin-c-serum,1,1,False,False,False,False,,
SESS0082480,2025-10-09,,,Organic Social,social,(organic social),organic_social,social,(organic social),Mobile,/products/retinol-renewal-serum,1,1,True,True,True,False,,
SESS0082481,2026-05-07,,,Organic Search,organic,(organic),,organic,,Desktop,/products/vitamin-c-serum,1,1,True,False,False,False,,
SESS0082482,2026-01-04,,,Direct,(none),(direct),,(none),,Tablet,/collections/bestsellers,1,1,False,False,False,False,,
SESS0082483,2026-05-26,,,Organic Search,organic,(organic),,organic,,Mobile,/products/vitamin-c-serum,1,1,True,False,False,False,,
SESS0082484,2026-04-14,,,Meta Ads,paid_social,Prospecting - Broad,meta_ads,paid_social,Prospecting - Broad,Mobile,/products/vitamin-c-serum,1,1,False,False,False,False,,
SESS0082485,2026-01-26,,,Direct,(none),(direct),,(none),,Mobile,/pages/about,1,1,True,True,True,False,,
SESS0082486,2025-10-01,,,Google Ads,cpc,Search - Brand,google_ads,cpc,Search - Brand,Desktop,/products/vitamin-c-serum,1,1,True,True,False,False,,
SESS0082487,2025-11-06,,,Meta Ads,paid_social,Prospecting - Lookalike 1%,meta_ads,paid_social,Prospecting - Lookalike 1%,Mobile,/pages/about,1,1,True,False,False,False,,
SESS0082488,2026-06-07,,,Organic Social,social,(organic social),organic_social,social,(organic social),Tablet,/pages/about,1,1,False,False,False,False,,
SESS0082489,2026-06-13,,,Organic Search,organic,(organic),,organic,,Mobile,/collections/skincare-sets,1,1,True,True,False,False,,
SESS0082490,2026-06-29,,,Direct,(none),(direct),,(none),,Mobile,/collections/bestsellers,1,1,False,False,False,False,,
SESS0082491,2026-08-12,,,Direct,(none),(direct),,(none),,Tablet,/collections/bestsellers,1,1,False,False,False,False,,
SESS0082492,2026-03-28,,,Organic Search,organic,(organic),,organic,,Mobile,/pages/about,1,1,True,True,False,False,,
SESS0082493,2026-05-17,,,Meta Ads,paid_social,Retargeting - Engaged 30d,meta_ads,paid_social,Retargeting - Engaged 30d,Mobile,/collections/all,1,1,True,False,False,False,,
SESS0082494,2026-08-19,,,Organic Social,social,(organic social),organic_social,social,,Mobile,/products/vitamin-c-serum,1,1,True,False,False,False,,
SESS0082495,2026-04-25,,,Organic Social,social,(organic social),organic_social,social,(organic social),Mobile,/products/daily-barrier-moisturizer,1,1,True,False,False,False,,
SESS0082496,2026-02-17,,,Organic Search,organic,(organic),,organic,,Mobile,/products/daily-barrier-moisturizer,1,1,True,False,False,False,,
SESS0082497,2026-03-11,,,Meta Ads,paid_social,Retargeting - Engaged 30d,meta_ads,paid_social,Retargeting - Engaged 30d,Desktop,/products/daily-barrier-moisturizer,1,1,False,False,False,False,,
SESS0082498,2026-07-28,,,Direct,(none),(direct),,(none),,Mobile,/collections/all,1,1,True,False,False,False,,
SESS0082499,2026-07-14,,,Email/SMS,email,Flow - Welcome Series,email/sms,email,Flow - Welcome Series,Mobile,/collections/all,1,1,True,False,False,False,,
SESS0082500,2025-11-25,,,Google Ads,cpc,PMax - Skincare Prospecting,google_ads,cpc,PMax - Skincare Prospecting,Mobile,/products/vitamin-c-serum,1,1,True,True,True,False,,
SESS0082501,2025-10-13,,,Direct,(none),(direct),,(none),,Mobile,/products/mineral-sunscreen-spf-40,1,1,True,True,False,False,,
SESS0082502,2025-12-16,,,Direct,(none),(direct),,(none),,Tablet,/pages/about,1,1,True,False,False,False,,
SESS0082503,2026-02-11,,,Meta Ads,paid_social,Prospecting - Broad,meta_ads,paid_social,Prospecting - Broad,Desktop,/pages/about,1,1,True,False,False,False,,
SESS0082504,2025-12-19,,,Organic Social,social,(organic social),organic_social,social,(organic social),Desktop,/collections/all,1,1,True,True,False,False,,
SESS0082505,2026-07-09,,,Email/SMS,email,Flow - Abandoned Cart,email/sms,email,Flow - Abandoned Cart,Mobile,/products/retinol-renewal-serum,1,1,True,True,False,False,,
SESS0082506,2026-04-02,,,Direct,(none),(direct),,(none),,Desktop,/,1,1,True,True,False,False,,
SESS0082507,2026-02-12,,,Google Ads,cpc,Search - Nonbrand Skincare,google_ads,cpc,Search - Nonbrand Skincare,Mobile,/,1,1,True,True,False,False,,
SESS0082508,2026-08-06,,,Email/SMS,email,Flow - Welcome Series,email/sms,email,Flow - Welcome Series,Desktop,/,1,1,False,False,False,False,,
SESS0082509,2025-10-08,,,Organic Social,social,(organic social),organic_social,social,(organic social),Mobile,/products/mineral-sunscreen-spf-40,1,1,False,False,False,False,,
SESS0082510,2026-01-28,,,Google Ads,cpc,Shopping - Bestsellers,google_ads,cpc,Shopping - Bestsellers,Mobile,/products/retinol-renewal-serum,1,1,True,True,False,False,,
SESS0082511,2026-01-16,,,Direct,(none),(direct),,(none),,Tablet,/collections/bestsellers,1,1,True,True,False,False,,
SESS0082512,2026-01-07,,,Google Ads,cpc,Shopping - Bestsellers,google_ads,cpc,Shopping - Bestsellers,Mobile,/collections/all,1,1,False,False,False,False,,
SESS0082513,2026-03-08,,,Direct,(none),(direct),,(none),,Mobile,/pages/about,1,1,True,False,False,False,,
SESS0082514,2026-01-11,,,Organic Search,organic,(organic),,organic,,Mobile,/products/daily-barrier-moisturizer,1,1,True,False,False,False,,
SESS0082515,2026-01-06,,,Google Ads,cpc,Search - Nonbrand Skincare,google_ads,cpc,,Desktop,/collections/bestsellers,1,1,True,False,False,False,,
SESS0082516,2026-08-30,,,Organic Search,organic,(organic),,organic,,Desktop,/,1,1,False,False,False,False,,
SESS0082517,2025-09-29,,,Direct,(none),(direct),,(none),,Desktop,/products/vitamin-c-serum,1,1,True,True,True,False,,
SESS0082518,2026-01-14,,,Google Ads,cpc,Search - Nonbrand Skincare,google_ads,cpc,Search - Nonbrand Skincare,Mobile,/products/daily-barrier-moisturizer,1,1,True,False,False,False,,
SESS0082519,2026-07-15,,,Organic Search,organic,(organic),,organic,,Mobile,/collections/bestsellers,1,1,True,False,False,False,,
SESS0082520,2026-08-19,,,Organic Search,organic,(organic),,organic,,Mobile,/pages/about,1,1,False,False,False,False,,
SESS0082521,2025-11-05,,,Organic Search,organic,(organic),,organic,,Mobile,/products/daily-barrier-moisturizer,1,1,True,True,False,False,,
SESS0082522,2026-04-09,,,Organic Social,social,(organic social),organic_social,social,(organic social),Mobile,/products/mineral-sunscreen-spf-40,1,1,True,False,False,False,,
SESS0082523,2026-04-05,,,Organic Social,social,(organic social),organic_social,social,(organic social),Desktop,/products/vitamin-c-serum,1,1,False,False,False,False,,
SESS0082524,2026-08-09,,,Organic Search,organic,(organic),,organic,,Mobile,/pages/about,1,1,True,True,False,False,,
SESS0082525,2025-11-04,,,Email/SMS,email,Flow - Abandoned Cart,email/sms,email,Flow - Abandoned Cart,Mobile,/products/glow-ritual-bundle,1,1,True,False,False,False,,
SESS0082526,2026-03-24,,,Organic Search,organic,(organic),,organic,,Mobile,/pages/about,1,1,False,False,False,False,,
SESS0082527,2025-12-15,,,Meta Ads,paid_social,Prospecting - Broad,meta_ads,paid_social,,Desktop,/products/mineral-sunscreen-spf-40,1,1,False,False,False,False,,
SESS0082528,2025-12-20,,,Meta Ads,paid_social,Retargeting - Cart Abandon,meta_ads,paid_social,Retargeting - Cart Abandon,Mobile,/products/vitamin-c-serum,1,1,True,False,False,False,,
SESS0082529,2025-09-22,,,Meta Ads,paid_social,Prospecting - Lookalike 1%,meta_ads,paid_social,Prospecting - Lookalike 1%,Mobile,/products/vitamin-c-serum,1,1,True,False,False,False,,
SESS0082530,2026-07-06,,,Google Ads,cpc,PMax - Skincare Prospecting,google_ads,cpc,PMax - Skincare Prospecting,Desktop,/products/glow-ritual-bundle,1,1,False,False,False,False,,
SESS0082531,2025-10-08,,,Organic Search,organic,(organic),,organic,,Tablet,/products/mineral-sunscreen-spf-40,1,1,True,True,True,False,,
SESS0082532,2025-12-24,,,Organic Social,social,(organic social),organic_social,social,(organic social),Mobile,/products/mineral-sunscreen-spf-40,1,1,False,False,False,False,,
SESS0082533,2025-12-07,,,Meta Ads,paid_social,Retargeting - Cart Abandon,meta_ads,paid_social,Retargeting - Cart Abandon,Desktop,/products/daily-barrier-moisturizer,1,1,True,False,False,False,,
SESS0082534,2026-02-12,,,Direct,(none),(direct),,(none),,Desktop,/collections/all,1,1,True,False,False,False,,
SESS0082535,2026-01-06,,,Google Ads,cpc,Shopping - Bestsellers,google_ads,cpc,Shopping - Bestsellers,Mobile,/collections/all,1,1,True,False,False,False,,
SESS0082536,2026-02-21,,,Google Ads,cpc,Search - Brand,google_ads,cpc,Search - Brand,Mobile,/products/glow-ritual-bundle,1,1,False,False,False,False,,
SESS0082537,2026-09-12,,,Google Ads,cpc,Shopping - Bestsellers,google_ads,cpc,Shopping - Bestsellers,Mobile,/products/glow-ritual-bundle,1,1,False,False,False,False,,
SESS0082538,2025-12-25,,,Organic Search,organic,(organic),,organic,,Mobile,/products/glow-ritual-bundle,1,1,False,False,False,False,,
SESS0082539,2026-03-09,,,Organic Search,organic,(organic),,organic,,Mobile,/collections/all,1,1,True,True,True,False,,
SESS0082540,2025-11-07,,,Organic Search,organic,(organic),,organic,,Tablet,/collections/skincare-sets,1,1,True,False,False,False,,
SESS0082541,2026-08-27,,,Google Ads,cpc,PMax - Skincare Prospecting,google_ads,cpc,PMax - Skincare Prospecting,Desktop,/products/mineral-sunscreen-spf-40,1,1,True,False,False,False,,
SESS0082542,2026-04-01,,,Google Ads,cpc,Search - Brand,google_ads,cpc,Search - Brand,Mobile,/products/daily-barrier-moisturizer,1,1,False,False,False,False,,
SESS0082543,2026-07-19,,,Organic Search,organic,(organic),,organic,,Mobile,/products/mineral-sunscreen-spf-40,1,1,True,False,False,False,,
SESS0082544,2026-04-04,,,Direct,(none),(direct),,(none),,Tablet,/,1,1,True,False,False,False,,
SESS0082545,2026-04-06,,,Google Ads,cpc,Search - Brand,google_ads,cpc,Search - Brand,Mobile,/collections/bestsellers,1,1,False,False,False,False,,
SESS0082546,2025-12-22,,,Email/SMS,email,Flow - Post Purchase Winback,email/sms,email,Flow - Post Purchase Winback,Mobile,/collections/all,1,1,True,False,False,False,,
SESS0082547,2026-04-21,,,Organic Social,social,(organic social),organic_social,social,(organic social),Mobile,/products/vitamin-c-serum,1,1,False,False,False,False,,
SESS0082548,2026-03-17,,,Meta Ads,paid_social,Retargeting - Engaged 30d,meta_ads,paid_social,,Mobile,/,1,1,True,True,False,False,,
SESS0082549,2025-10-10,,,Meta Ads,paid_social,Retargeting - Engaged 30d,meta_ads,paid_social,Retargeting - Engaged 30d,Mobile,/products/glow-ritual-bundle,1,1,False,False,False,False,,
SESS0082550,2026-02-11,,,Google Ads,cpc,PMax - Skincare Prospecting,google_ads,cpc,PMax - Skincare Prospecting,Desktop,/collections/skincare-sets,1,1,False,False,False,False,,
SESS0082551,2025-10-05,,,Google Ads,cpc,Search - Nonbrand Skincare,google_ads,cpc,Search - Nonbrand Skincare,Mobile,/,1,1,False,False,False,False,,
SESS0082552,2025-11-06,,,Google Ads,cpc,Shopping - Bestsellers,google_ads,cpc,Shopping - Bestsellers,Mobile,/products/glow-ritual-bundle,1,1,True,False,False,False,,
SESS0082553,2025-12-08,,,Organic Search,organic,(organic),,organic,,Mobile,/,1,1,True,False,False,False,,
SESS0082554,2026-06-27,,,Email/SMS,email,Flow - Abandoned Cart,email/sms,email,Flow - Abandoned Cart,Mobile,/pages/about,1,1,True,True,False,False,,
SESS0082555,2025-10-26,,,Organic Search,organic,(organic),,organic,,Mobile,/products/mineral-sunscreen-spf-40,1,1,False,False,False,False,,
SESS0082556,2026-07-29,,,Direct,(none),(direct),,(none),,Mobile,/collections/bestsellers,1,1,False,False,False,False,,
SESS0082557,2026-05-10,,,Organic Social,social,(organic social),organic_social,social,,Desktop,/collections/bestsellers,1,1,True,True,False,False,,
SESS0082558,2025-11-08,,,Direct,(none),(direct),,(none),,Mobile,/collections/skincare-sets,1,1,True,False,False,False,,
SESS0082559,2026-08-24,,,Google Ads,cpc,Search - Nonbrand Skincare,google_ads,cpc,,Mobile,/pages/about,1,1,True,False,False,False,,
SESS0082560,2026-06-23,,,Email/SMS,email,Campaign - Monthly Newsletter,email/sms,email,Campaign - Monthly Newsletter,Tablet,/products/mineral-sunscreen-spf-40,1,1,True,True,True,False,,
